Timecode,BlendshapeCount,EyeBlinkLeft,EyeLookDownLeft,EyeLookInLeft,EyeLookOutLeft,EyeLookUpLeft,EyeSquintLeft,EyeWideLeft,EyeBlinkRight,EyeLookDownRight,EyeLookInRight,EyeLookOutRight,EyeLookUpRight,EyeSquintRight,EyeWideRight,JawForward,JawRight,JawLeft,JawOpen,MouthClose,MouthFunnel,MouthPucker,MouthRight,MouthLeft,MouthSmileLeft,MouthSmileRight,MouthFrownLeft,MouthFrownRight,MouthDimpleLeft,MouthDimpleRight,MouthStretchLeft,MouthStretchRight,MouthRollLower,MouthRollUpper,MouthShrugLower,MouthShrugUpper,MouthPressLeft,MouthPressRight,MouthLowerDownLeft,MouthLowerDownRight,MouthUpperUpLeft,MouthUpperUpRight,BrowDownLeft,BrowDownRight,BrowInnerUp,BrowOuterUpLeft,BrowOuterUpRight,CheekPuff,CheekSquintLeft,CheekSquintRight,NoseSneerLeft,NoseSneerRight,TongueOut,HeadYaw,HeadPitch,HeadRoll,LeftEyeYaw,LeftEyePitch,LeftEyeRoll,RightEyeYaw,RightEyePitch,RightEyeRoll
19:18:11:30.017,61,0.0396885611,0.0000000000,0.0745287612,0.0000000000,0.0000000000,0.1418439299,0.0000000000,0.0376152880,0.0000000000,0.0000000000,0.0114689339,0.0000000000,0.1417615116,0.0000000000,0.0034616312,0.0350430533,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0002497060,0.0569244325,0.0000000000,0.2114429176,0.1246163175,0.0000000000,0.0000000000,0.0104231406,0.0008970203,0.0185882170,0.0000000000,0.1472966373,0.0000000000,0.0829667225,0.0311358534,0.0152785927,0.0154521223,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.2051766068,0.2028938234,0.0533428751,0.0000000000,0.0000000000,0.0102098808,0.0917906389,0.0596056990,0.0360635109,0.0040173782,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0376901552,0.0012203194,-0.0014569183,0.0401589051,0.0012538023,-0.0014123591
19:18:11:31.019,61,0.0394036472,0.0000000000,0.0762137398,0.0000000000,0.0000000000,0.1419491172,0.0000000000,0.0373600572,0.0000000000,0.0000000000,0.0132215284,0.0000000000,0.1418582052,0.0000000000,0.0035590960,0.0341452770,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0002597641,0.0565551780,0.0000000000,0.2117155343,0.1251042187,0.0000000000,0.0000000000,0.0103894072,0.0009214701,0.0182291288,0.0000000000,0.1473019123,0.0000000000,0.0828865096,0.0310740862,0.0152519466,0.0154619664,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.2021094263,0.1998199672,0.0535769276,0.0000000000,0.0000000000,0.0101871397,0.0918526426,0.0597508550,0.0359655917,0.0039315224,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0387597010,0.0002627596,-0.0015049409,0.0410627127,0.0002959408,-0.0015539834
19:18:11:32.020,61,0.0391676240,0.0000000000,0.0768944398,0.0000000000,0.0025031080,0.1425089240,0.0000000000,0.0371539220,0.0000000000,0.0000000000,0.0141923800,0.0030202954,0.1424085647,0.0000000000,0.0037002426,0.0334920436,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0002650249,0.0562235117,0.0000000000,0.2120795399,0.1256563365,0.0000000000,0.0000000000,0.0104286633,0.0009993585,0.0182161350,0.0000000000,0.1474244297,0.0000000000,0.0829439759,0.0311137326,0.0152477138,0.0154893333,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1990844905,0.1968066990,0.0542097241,0.0000000000,0.0000000000,0.0101710008,0.0920761302,0.0600649826,0.0359256193,0.0038923749,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0393518247,-0.0011837110,-0.0015403599,0.0414230898,-0.0011509657,-0.0017312802
19:18:11:33.022,61,0.0375138447,0.0000000000,0.0803195983,0.0000000000,0.0057774736,0.1423484683,0.0000000000,0.0358980708,0.0000000000,0.0000000000,0.0175505280,0.0063356566,0.1422446966,0.0000000000,0.0037955875,0.0332390070,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0002560602,0.0560198240,0.0000000000,0.2124427110,0.1261736602,0.0000000000,0.0000000000,0.0104580140,0.0010709461,0.0182255153,0.0000000000,0.1473738253,0.0000000000,0.0828301311,0.0310283359,0.0152112273,0.0154802212,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1948661655,0.1926209480,0.0544112548,0.0000000000,0.0000000000,0.0101563856,0.0919829533,0.0601862073,0.0355313458,0.0035748621,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0414009839,-0.0025023818,-0.0016366199,0.0432622582,-0.0024700202,-0.0019558091
19:18:11:34.024,61,0.0368022025,0.0000000000,0.0787070394,0.0000000000,0.0051956004,0.1422054321,0.0000000000,0.0352909453,0.0000000000,0.0000000000,0.0162132308,0.0057402574,0.1420991272,0.0000000000,0.0038487525,0.0330949686,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0001971693,0.0560109466,0.0000000000,0.2130228728,0.1266240776,0.0000000000,0.0000000000,0.0105441101,0.0011685730,0.0184243042,0.0000000000,0.1472046077,0.0000000000,0.0826198682,0.0308812521,0.0151561331,0.0154445497,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1932926774,0.1910477728,0.0547943227,0.0000000000,0.0000000000,0.0101296287,0.0918937325,0.0601262674,0.0351589993,0.0031862855,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0405848660,-0.0022653639,-0.0016004904,0.0423946381,-0.0022330098,-0.0018931977
19:18:11:35.026,61,0.0368942805,0.0000000000,0.0784227327,0.0000000000,0.0013576597,0.1421879679,0.0000000000,0.0354077853,0.0000000000,0.0000000000,0.0160458405,0.0018749216,0.1420779079,0.0000000000,0.0038794822,0.0330665782,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0001336118,0.0560842641,0.0000000000,0.2137051225,0.1270414889,0.0000000000,0.0000000000,0.0107060149,0.0013321667,0.0186672285,0.0000000000,0.1469204426,0.0000000000,0.0823353902,0.0306894481,0.0151244923,0.0154207470,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1930163354,0.1907530874,0.0545621179,0.0000000000,0.0000000000,0.0100991419,0.0918957442,0.0599576347,0.0349926725,0.0029307590,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0404833108,-0.0007288419,-0.0015812377,0.0422484726,-0.0006962940,-0.0017123106
19:18:11:36.027,61,0.0368217044,0.0000000000,0.0769788176,0.0000000000,0.0006432324,0.1420133859,0.0000000000,0.0353246480,0.0000000000,0.0000000000,0.0150395017,0.0011471650,0.1419000030,0.0000000000,0.0038122653,0.0332127064,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000513998,0.0563313738,0.0000000000,0.2146275043,0.1273929775,0.0000000000,0.0000000000,0.0108541613,0.0014600280,0.0188891627,0.0000000000,0.1466333568,0.0000000000,0.0821722150,0.0305716880,0.0151030924,0.0153988050,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1931036562,0.1908041835,0.0544290841,0.0000000000,0.0000000000,0.0100752078,0.0919340774,0.0597567074,0.0351192243,0.0028721937,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0398691595,-0.0004393309,-0.0015542461,0.0414718315,-0.0004068948,-0.0016490975
19:18:11:37.029,61,0.0365822576,0.0000000000,0.0771330446,0.0000000000,0.0000000000,0.1410659105,0.0000000000,0.0350810997,0.0000000000,0.0000000000,0.0151956873,0.0000000000,0.1409543008,0.0000000000,0.0037075898,0.0332488231,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0565007329,0.0000000000,0.2154266685,0.1278244257,0.0000000000,0.0000000000,0.0109786587,0.0015864882,0.0190339908,0.0000000000,0.1462759078,0.0000000000,0.0818914846,0.0303725116,0.0150368400,0.0153504983,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1936060488,0.1912897676,0.0545636490,0.0000000000,0.0000000000,0.0100514228,0.0916815102,0.0593633987,0.0348757431,0.0025518818,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0399647355,0.0002243146,-0.0015518395,0.0415578187,0.0002568401,-0.0015773610
19:18:11:38.031,61,0.0364934467,0.0000000000,0.0774266645,0.0000000000,0.0000000000,0.1405420005,0.0000000000,0.0349646471,0.0000000000,0.0000000000,0.0154811367,0.0000000000,0.1404285878,0.0000000000,0.0035776850,0.0334042311,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0566368997,0.0000000000,0.2160095572,0.1281514317,0.0000000000,0.0000000000,0.0110731134,0.0016779535,0.0190791413,0.0000000000,0.1458213478,0.0000000000,0.0814988837,0.0301168151,0.0149771934,0.0152936205,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1941558868,0.1918086857,0.0546753146,0.0000000000,0.0000000000,0.0100136586,0.0915425122,0.0590407960,0.0346733555,0.0022994459,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0401391499,0.0007117242,-0.0015539699,0.0417181179,0.0007443205,-0.0015282785
19:18:11:39.032,61,0.0369558707,0.0000000000,0.0765998363,0.0000000000,0.0000000000,0.1399594843,0.0000000000,0.0353849232,0.0000000000,0.0000000000,0.0145064807,0.0000000000,0.1398420632,0.0000000000,0.0034799711,0.0333644934,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0566171072,0.0000000000,0.2164689451,0.1285181642,0.0000000000,0.0000000000,0.0111820605,0.0017922217,0.0191396382,0.0000000000,0.1454341561,0.0000000000,0.0811070576,0.0298656989,0.0149195353,0.0152451526,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1944523603,0.1920807809,0.0549954623,0.0000000000,0.0000000000,0.0099612949,0.0914692879,0.0587727278,0.0345257968,0.0021202704,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0395448953,0.0028288029,-0.0015125116,0.0412814170,0.0028618798,-0.0012728111
19:18:11:40.033,61,0.0372917205,0.0000000000,0.0777567253,0.0000000000,0.0000000000,0.1396455169,0.0000000000,0.0356745906,0.0000000000,0.0000000000,0.0156509466,0.0000000000,0.1395244002,0.0000000000,0.0033348098,0.0333997421,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0566556789,0.0000000000,0.2166452855,0.1285843849,0.0000000000,0.0000000000,0.0111849848,0.0018046349,0.0190659445,0.0000000000,0.1450226456,0.0000000000,0.0807703435,0.0296636038,0.0148605127,0.0151862456,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1939961761,0.1915894151,0.0550848581,0.0000000000,0.0000000000,0.0099202180,0.0914368108,0.0585555956,0.0343576744,0.0019121134,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0402433202,0.0021377206,-0.0015443031,0.0419019684,0.0021706261,-0.0013734056
19:18:11:41.035,61,0.0371406488,0.0000000000,0.0783978626,0.0000000000,0.0000000000,0.1389040947,0.0000000000,0.0355116129,0.0000000000,0.0000000000,0.0162054189,0.0000000000,0.1387813240,0.0000000000,0.0031509851,0.0334607996,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0566485375,0.0000000000,0.2169085294,0.1287760884,0.0000000000,0.0000000000,0.0112173334,0.0018552633,0.0188884716,0.0000000000,0.1446280330,0.0000000000,0.0804031491,0.0294128265,0.0147952344,0.0151233608,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1962311119,0.1937773377,0.0546797514,0.0000000000,0.0000000000,0.0098850215,0.0909991264,0.0580222756,0.0341041312,0.0017121396,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0405819938,0.0026907213,-0.0015512698,0.0422496870,0.0027237348,-0.0013231244
19:18:11:42.037,61,0.0367320888,0.0000000000,0.0751097798,0.0000000000,0.0000000000,0.1398364902,0.0000000000,0.0351146124,0.0000000000,0.0000000000,0.0134137357,0.0000000000,0.1397226304,0.0000000000,0.0030645612,0.0340628549,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0568564832,0.0000000000,0.2172473818,0.1288921833,0.0000000000,0.0000000000,0.0113326414,0.0019519725,0.0192168653,0.0000000000,0.1443091035,0.0000000000,0.0799695849,0.0291159917,0.0147227086,0.0150298122,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1971539855,0.1946688741,0.0539314039,0.0000000000,0.0000000000,0.0098512489,0.0908363760,0.0578776821,0.0339596868,0.0015691762,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0388771780,0.0007476620,-0.0015055020,0.0404699817,0.0007802695,-0.0014770259
19:18:11:43.038,61,0.0284379553,0.0000000000,0.0733090490,0.0000000000,0.0216379035,0.1425568759,0.0000000000,0.0279624369,0.0000000000,0.0000000000,0.0122837098,0.0222541541,0.1424521655,0.0000000000,0.0030912361,0.0379663110,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0572246835,0.0000000000,0.2175752968,0.1289153248,0.0000000000,0.0000000000,0.0116054481,0.0021387869,0.0253058132,0.0000000000,0.1442377716,0.0000000000,0.0796130300,0.0288499575,0.0146207055,0.0148921153,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1961422265,0.1934818029,0.0535840765,0.0000000000,0.0000000000,0.0098377457,0.0909129977,0.0581666790,0.0335496031,0.0011758568,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0381843075,-0.0088286847,-0.0015509862,0.0394545421,-0.0087979212,-0.0025025238
19:18:11:44.040,61,0.0160186663,0.0000000000,0.0716609657,0.0000000000,0.0492946543,0.1439718902,0.0000000000,0.0160052553,0.0000000000,0.0000000000,0.0114851678,0.0500716753,0.1438744217,0.0000000000,0.0030837122,0.0435839407,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0576111600,0.0000000000,0.2179016322,0.1290860772,0.0000000000,0.0000000000,0.0119280191,0.0023694616,0.0294320807,0.0000000000,0.1442466676,0.0000000000,0.0791362524,0.0284834709,0.0144768003,0.0147170294,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1956638396,0.1929399669,0.0532636903,0.0000000000,0.0000000000,0.0098190056,0.0907285511,0.0585092753,0.0328346565,0.0005760909,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0376929305,-0.0198857747,-0.0016051938,0.0385026485,-0.0198572017,-0.0036765677
19:18:11:45.041,61,0.0119800158,0.0000000000,0.0680493563,0.0000000000,0.0503594577,0.1457466930,0.0000000000,0.0121507840,0.0000000000,0.0000000000,0.0079185059,0.0511138141,0.1456582695,0.0000000000,0.0031133739,0.0454614609,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0577778444,0.0000000000,0.2181107700,0.1293166876,0.0000000000,0.0000000000,0.0121909529,0.0025781202,0.0311820060,0.0000000000,0.1442068815,0.0000000000,0.0785855949,0.0280825142,0.0143407295,0.0145604806,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1975406557,0.1948619932,0.0527193099,0.0000000000,0.0000000000,0.0097946394,0.0903809145,0.0586708561,0.0320455134,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0355178230,-0.0202992596,-0.0014792574,0.0365560502,-0.0202705674,-0.0036077239
19:18:11:46.043,61,0.0098343473,0.0000000000,0.0665411875,0.0000000000,0.0547488220,0.1468432397,0.0000000000,0.0100866435,0.0000000000,0.0000000000,0.0066769645,0.0555166192,0.1467580944,0.0000000000,0.0031287509,0.0464538634,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0579533130,0.0000000000,0.2183564007,0.1295451224,0.0000000000,0.0000000000,0.0124131143,0.0027477115,0.0321212634,0.0000000000,0.1441241801,0.0000000000,0.0781817511,0.0277845059,0.0142407641,0.0144401388,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1979980171,0.1953234375,0.0521982200,0.0000000000,0.0000000000,0.0097745322,0.0900345370,0.0587684512,0.0313572846,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0347603075,-0.0220491104,-0.0014415352,0.0357330889,-0.0220207833,-0.0037475792
19:18:11:47.044,61,0.0086118625,0.0000000000,0.0655266196,0.0000000000,0.0655274466,0.1495058537,0.0000000000,0.0088936538,0.0000000000,0.0000000000,0.0061129695,0.0663495734,0.1494229585,0.0000000000,0.0031642423,0.0472036824,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0581853762,0.0000000000,0.2185786664,0.1297153831,0.0000000000,0.0000000000,0.0126405470,0.0029081916,0.0329166651,0.0000000000,0.1441833675,0.0000000000,0.0778496042,0.0275327954,0.0141675752,0.0143441632,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1979715973,0.1952864081,0.0520128310,0.0000000000,0.0000000000,0.0097672241,0.0898669809,0.0590233169,0.0307239648,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0344154090,-0.0263549760,-0.0014366079,0.0351582691,-0.0263275653,-0.0041736877
19:18:11:48.046,61,0.0081252176,0.0000000000,0.0654686615,0.0000000000,0.0651229843,0.1509280652,0.0000000000,0.0084048808,0.0000000000,0.0000000000,0.0062543675,0.0659418777,0.1508460343,0.0000000000,0.0031952690,0.0473775752,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0581634939,0.0000000000,0.2187717855,0.1301175058,0.0000000000,0.0000000000,0.0127976127,0.0030650911,0.0332409590,0.0000000000,0.1441438943,0.0000000000,0.0773434043,0.0271743312,0.0140630687,0.0142297130,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1980202198,0.1953489482,0.0518461764,0.0000000000,0.0000000000,0.0097415168,0.0894180387,0.0590651743,0.0299975574,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0345016383,-0.0261929408,-0.0014416198,0.0351281986,-0.0261655822,-0.0041544032
