Timecode,BlendshapeCount,EyeBlinkLeft,EyeLookDownLeft,EyeLookInLeft,EyeLookOutLeft,EyeLookUpLeft,EyeSquintLeft,EyeWideLeft,EyeBlinkRight,EyeLookDownRight,EyeLookInRight,EyeLookOutRight,EyeLookUpRight,EyeSquintRight,EyeWideRight,JawForward,JawRight,JawLeft,JawOpen,MouthClose,MouthFunnel,MouthPucker,MouthRight,MouthLeft,MouthSmileLeft,MouthSmileRight,MouthFrownLeft,MouthFrownRight,MouthDimpleLeft,MouthDimpleRight,MouthStretchLeft,MouthStretchRight,MouthRollLower,MouthRollUpper,MouthShrugLower,MouthShrugUpper,MouthPressLeft,MouthPressRight,MouthLowerDownLeft,MouthLowerDownRight,MouthUpperUpLeft,MouthUpperUpRight,BrowDownLeft,BrowDownRight,BrowInnerUp,BrowOuterUpLeft,BrowOuterUpRight,CheekPuff,CheekSquintLeft,CheekSquintRight,NoseSneerLeft,NoseSneerRight,TongueOut,HeadYaw,HeadPitch,HeadRoll,LeftEyeYaw,LeftEyePitch,LeftEyeRoll,RightEyeYaw,RightEyePitch,RightEyeRoll
19:55:16:36.704,61,0.0000000000,0.0000000000,0.0454824679,0.0000000000,0.0882613286,0.0722821504,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0231342390,0.0892564282,0.0720039979,0.0000000000,0.0004446347,0.0096007911,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0238103773,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1099001095,0.1284911335,0.0000000000,0.0000000000,0.0055940333,0.0000000000,0.0473716483,0.0000000000,0.0881158113,0.0590305440,0.0096200183,0.0102555137,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.2758787274,0.2756595314,0.1741066575,0.0000000000,0.0000000000,0.0125413109,0.0000000000,0.0081676207,0.0000000000,0.0000000000,0.0000000158,0.0000000000,0.0000000000,0.0000000000,0.0137842707,-0.0374511853,-0.0012518562,0.0221130699,-0.0374632999,-0.0057002241
19:55:16:37.707,61,0.0000000000,0.0000000000,0.0481812023,0.0000000000,0.0904262587,0.0709864944,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0254257191,0.0914632902,0.0707049966,0.0000000000,0.0004455360,0.0097077889,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0238213371,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1101795584,0.1287980825,0.0000000000,0.0000000000,0.0056081656,0.0000000000,0.0476037674,0.0000000000,0.0881873891,0.0590619408,0.0096401367,0.0102773933,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.2757444680,0.2755250335,0.1742888093,0.0000000000,0.0000000000,0.0125712575,0.0000000000,0.0080263037,0.0000000000,0.0000000000,0.0000000231,0.0000000000,0.0000000000,0.0000000000,0.0151499398,-0.0383791551,-0.0013527368,0.0234274119,-0.0383915193,-0.0059044547
19:55:16:38.708,61,0.0000000000,0.0000000000,0.0494430773,0.0000000000,0.0910004526,0.0701208338,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0264255181,0.0920529962,0.0698377118,0.0000000000,0.0003968116,0.0097990315,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0237999912,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1101903319,0.1288252324,0.0000000000,0.0000000000,0.0053118789,0.0000000000,0.0476888046,0.0000000000,0.0882049948,0.0590540878,0.0096505275,0.0102874674,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.2758530080,0.2756349444,0.1739884317,0.0000000000,0.0000000000,0.0126054035,0.0000000000,0.0078108753,0.0000000000,0.0000000000,0.0000000298,0.0000000000,0.0000000000,0.0000000000,0.0157460012,-0.0386275388,-0.0013929899,0.0240433365,-0.0386399366,-0.0059740460
19:55:16:39.709,61,0.0000000000,0.0000000000,0.0460719839,0.0000000000,0.0886654407,0.0698629171,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0233549811,0.0896697789,0.0695744678,0.0000000000,0.0004379028,0.0097210733,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0237954333,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1105010062,0.1291814148,0.0000000000,0.0000000000,0.0051280004,0.0000000000,0.0478741862,0.0000000000,0.0883961171,0.0592114069,0.0096892407,0.0103236604,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.2760175467,0.2758019865,0.1740118414,0.0000000000,0.0000000000,0.0126320599,0.0000000000,0.0079996148,0.0000000000,0.0000000000,0.0000000289,0.0000000000,0.0000000000,0.0000000000,0.0139157139,-0.0376248099,-0.0012637620,0.0224004090,-0.0376368500,-0.0057404721
19:55:16:40.711,61,0.0000000000,0.0000000000,0.0446566567,0.0000000000,0.0891555995,0.0694223568,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0224113166,0.0901537165,0.0691344067,0.0000000000,0.0004567071,0.0097516375,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0237758365,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1107150614,0.1294191182,0.0000000000,0.0000000000,0.0049869330,0.0000000000,0.0480859429,0.0000000000,0.0884352848,0.0592268556,0.0097066546,0.0103444876,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.2749652565,0.2747515440,0.1737547666,0.0000000000,0.0000000000,0.0126617160,0.0000000000,0.0079531968,0.0000000000,0.0000000000,0.0000000323,0.0000000000,0.0000000000,0.0000000000,0.0133524202,-0.0378270000,-0.0012384196,0.0217058063,-0.0378391929,-0.0057317186
19:55:16:41.713,61,0.0000000000,0.0000000000,0.0473110266,0.0000000000,0.0912042037,0.0691644773,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0247671865,0.0922424123,0.0688783228,0.0000000000,0.0004685304,0.0098387254,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0237202868,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1109924093,0.1297590584,0.0000000000,0.0000000000,0.0049019810,0.0000000000,0.0483417064,0.0000000000,0.0885022506,0.0592461079,0.0097051449,0.0103393085,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.2741591632,0.2739455402,0.1729674041,0.0000000000,0.0000000000,0.0126656229,0.0000000000,0.0078143282,0.0000000000,0.0000000000,0.0000000303,0.0000000000,0.0000000000,0.0000000000,0.0147565641,-0.0387054272,-0.0013401617,0.0229987204,-0.0387178920,-0.0059277918
19:55:16:42.715,61,0.0000000000,0.0000000000,0.0464874804,0.0000000000,0.0890220851,0.0686453283,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0240137614,0.0900321901,0.0683566481,0.0000000000,0.0003773946,0.0098046297,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0236160457,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1108294502,0.1297502071,0.0000000000,0.0000000000,0.0048144665,0.0000000000,0.0483831577,0.0000000000,0.0886491835,0.0593515672,0.0096873939,0.0103124389,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.2742442787,0.2740299702,0.1723112911,0.0000000000,0.0000000000,0.0126414914,0.0000000000,0.0075284881,0.0000000000,0.0000000000,0.0000000242,0.0000000000,0.0000000000,0.0000000000,0.0143085122,-0.0377774350,-0.0012894489,0.0226027220,-0.0377896391,-0.0057732444
19:55:16:43.716,61,0.0000000000,0.0000000000,0.0458787158,0.0000000000,0.0882970169,0.0678372532,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0235866122,0.0892950371,0.0675483868,0.0000000000,0.0003204677,0.0098539041,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0234859008,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1108502001,0.1299256384,0.0000000000,0.0000000000,0.0048555234,0.0000000000,0.0486146323,0.0000000000,0.0889096931,0.0595466159,0.0097009689,0.0103210704,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.2732823193,0.2730673850,0.1722804159,0.0000000000,0.0000000000,0.0126316547,0.0000000000,0.0073737828,0.0000000000,0.0000000000,0.0000000248,0.0000000000,0.0000000000,0.0000000000,0.0140541382,-0.0374677926,-0.0012670031,0.0223069787,-0.0374799259,-0.0057130344
19:55:16:44.717,61,0.0000000000,0.0000000000,0.0455881245,0.0000000000,0.0880238712,0.0669274926,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0236380901,0.0890160874,0.0666403398,0.0000000000,0.0002458079,0.0099746184,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0234610606,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1110205278,0.1301888376,0.0000000000,0.0000000000,0.0045559253,0.0000000000,0.0486443639,0.0000000000,0.0889798328,0.0595970713,0.0097057316,0.0103210397,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.2722657621,0.2720504105,0.1717250049,0.0000000000,0.0000000000,0.0126594305,0.0000000000,0.0070105367,0.0000000000,0.0000000000,0.0000000236,0.0000000000,0.0000000000,0.0000000000,0.0140850283,-0.0373508073,-0.0012654641,0.0221655816,-0.0373630486,-0.0056887586
19:55:16:45.719,61,0.0000000000,0.0000000000,0.0453023762,0.0000000000,0.0886133909,0.0667034537,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0232934523,0.0896097794,0.0664144084,0.0000000000,0.0002270194,0.0099220984,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0233601313,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1110159308,0.1303469688,0.0000000000,0.0000000000,0.0044467687,0.0000000000,0.0488385968,0.0000000000,0.0890248492,0.0596164353,0.0096882600,0.0102944616,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.2710049748,0.2707901597,0.1710229218,0.0000000000,0.0000000000,0.0126380026,0.0000000000,0.0067948974,0.0000000000,0.0000000000,0.0000000215,0.0000000000,0.0000000000,0.0000000000,0.0138790347,-0.0375995785,-0.0012610697,0.0220237225,-0.0376118384,-0.0057165697
19:55:16:46.721,61,0.0000000000,0.0000000000,0.0466402471,0.0000000000,0.0907212645,0.0669126883,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0243808664,0.0917489901,0.0666208565,0.0000000000,0.0002560185,0.0098796645,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0233437270,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1113678068,0.1308739930,0.0000000000,0.0000000000,0.0044666762,0.0000000000,0.0490704179,0.0000000000,0.0893046707,0.0598385595,0.0097201373,0.0103191333,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.2703147531,0.2700981498,0.1711810976,0.0000000000,0.0000000000,0.0126460483,0.0000000000,0.0067926422,0.0000000000,0.0000000000,0.0000000230,0.0000000000,0.0000000000,0.0000000000,0.0145264156,-0.0384980552,-0.0013215427,0.0226719081,-0.0385105386,-0.0058801286
19:55:16:47.722,61,0.0000000000,0.0000000000,0.0491430759,0.0000000000,0.0911629051,0.0664043650,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0267281700,0.0922130793,0.0661152527,0.0000000000,0.0002140457,0.0099996496,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0232784711,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1113447174,0.1309152842,0.0000000000,0.0000000000,0.0043562390,0.0000000000,0.0491606556,0.0000000000,0.0891964883,0.0597420558,0.0097284866,0.0103268940,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.2698773444,0.2696596384,0.1710647494,0.0000000000,0.0000000000,0.0126557071,0.0000000000,0.0064655803,0.0000000000,0.0000000000,0.0000000264,0.0000000000,0.0000000000,0.0000000000,0.0159264486,-0.0386949964,-0.0014050067,0.0238958746,-0.0387076214,-0.0059757084
19:55:16:48.723,61,0.0000000000,0.0000000000,0.0475391001,0.0000000000,0.0900115967,0.0658773929,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0255754739,0.0910374001,0.0655888990,0.0000000000,0.0001661712,0.0100629199,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0232340805,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1113022715,0.1309111863,0.0000000000,0.0000000000,0.0042652558,0.0000000000,0.0491643772,0.0000000000,0.0890533999,0.0596020743,0.0097262217,0.0103216385,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.2687415183,0.2685236633,0.1706357002,0.0000000000,0.0000000000,0.0126637677,0.0000000000,0.0061658937,0.0000000000,0.0000000000,0.0000000259,0.0000000000,0.0000000000,0.0000000000,0.0152395666,-0.0382006168,-0.0013525760,0.0231143832,-0.0382131934,-0.0058617285
19:55:16:49.725,61,0.0000000000,0.0000000000,0.0475953445,0.0000000000,0.0886172205,0.0651315451,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0255167335,0.0896295682,0.0648419857,0.0000000000,0.0001662977,0.0100895781,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0232372098,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1111873239,0.1308468729,0.0000000000,0.0000000000,0.0042019063,0.0000000000,0.0492765419,0.0000000000,0.0890208408,0.0595514737,0.0097170919,0.0103093470,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.2680037320,0.2677849829,0.1703130007,0.0000000000,0.0000000000,0.0126469852,0.0000000000,0.0059780171,0.0000000000,0.0000000000,0.0000000251,0.0000000000,0.0000000000,0.0000000000,0.0152054522,-0.0376099050,-0.0013337652,0.0231465101,-0.0376222804,-0.0057786638
19:55:16:50.727,61,0.0000000000,0.0000000000,0.0476428047,0.0000000000,0.0899818167,0.0649747476,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0256841425,0.0910080001,0.0646885782,0.0000000000,0.0001826196,0.0101605151,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0232951622,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1114518791,0.1311511695,0.0000000000,0.0000000000,0.0041003190,0.0000000000,0.0493417606,0.0000000000,0.0889509991,0.0594935380,0.0097094253,0.0103025176,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.2668057680,0.2665859759,0.1704542041,0.0000000000,0.0000000000,0.0126439286,0.0000000000,0.0059711644,0.0000000000,0.0000000000,0.0000000234,0.0000000000,0.0000000000,0.0000000000,0.0153044146,-0.0381883904,-0.0013558032,0.0231652707,-0.0382009745,-0.0058627510
19:55:16:51.728,61,0.0000000000,0.0000000000,0.0456016175,0.0000000000,0.1223091930,0.0844523534,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0254440382,0.1236402616,0.0842778385,0.0000000000,0.0002505515,0.0103288833,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0230930727,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1116338968,0.1312850565,0.0000000000,0.0000000000,0.0045902017,0.0000000000,0.0495444052,0.0000000000,0.0884624794,0.0590851605,0.0096593015,0.0102631217,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.2656981647,0.2654747963,0.1692788303,0.0000000000,0.0000000000,0.0126184402,0.0000000000,0.0061406498,0.0000000000,0.0000000000,0.0000000228,0.0000000000,0.0000000000,0.0000000000,0.0151369572,-0.0518791415,-0.0017382939,0.0220463276,-0.0518958457,-0.0077541182
19:55:16:52.731,61,0.0000000000,0.0000000000,0.0505919047,0.0000000000,0.1779588908,0.1209109873,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0318935998,0.1798958778,0.1207769364,0.0000000000,0.0003758766,0.0104634883,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0227691960,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1117518768,0.1312182099,0.0000000000,0.0000000000,0.0073729772,0.0000000000,0.0499619395,0.0000000000,0.0878780782,0.0585819744,0.0095906574,0.0102178445,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.2650026679,0.2647750378,0.1683491021,0.0000000000,0.0000000000,0.0125520369,0.0000000000,0.0065962044,0.0000000000,0.0000000000,0.0000000216,0.0000000000,0.0000000000,0.0000000000,0.0189197827,-0.0754920840,-0.0027662783,0.0242155790,-0.0755157471,-0.0113292467
19:55:16:53.732,61,0.0000000000,0.0000000000,0.0494583324,0.0000000000,0.1904899031,0.1333615482,0.0066133551,0.0000000000,0.0000000000,0.0000000000,0.0323942415,0.1925321817,0.1332681924,0.0068009808,0.0004321472,0.0106779337,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0224240050,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1119511947,0.1312620491,0.0000000000,0.0000000000,0.0085432241,0.0000000000,0.0502269715,0.0000000000,0.0871999413,0.0580231994,0.0095077222,0.0101529323,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.2638525069,0.2636213005,0.1663228273,0.0000000000,0.0000000000,0.0124933599,0.0000000000,0.0067901937,0.0000000000,0.0000000000,0.0000000246,0.0000000000,0.0000000000,0.0000000000,0.0192011762,-0.0807952434,-0.0029666182,0.0235900879,-0.0808207691,-0.0120402565
19:55:16:54.734,61,0.0000000000,0.0000000000,0.0494381748,0.0000000000,0.1922907382,0.1397513747,0.0105590159,0.0000000000,0.0000000000,0.0000000000,0.0321630500,0.1943520904,0.1396763027,0.0107772462,0.0005248683,0.0108898599,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0221110396,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1120662838,0.1311908066,0.0000000000,0.0000000000,0.0093892347,0.0000000000,0.0505444221,0.0000000000,0.0865355358,0.0574843921,0.0094235223,0.0100928694,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.2638809681,0.2636465728,0.1652893424,0.0000000000,0.0000000000,0.0124312853,0.0000000000,0.0070417705,0.0000000000,0.0000000000,0.0000000271,0.0000000000,0.0000000000,0.0000000000,0.0190612655,-0.0815584362,-0.0029778918,0.0235696137,-0.0815840662,-0.0121488711
