Timecode,BlendshapeCount,EyeBlinkLeft,EyeLookDownLeft,EyeLookInLeft,EyeLookOutLeft,EyeLookUpLeft,EyeSquintLeft,EyeWideLeft,EyeBlinkRight,EyeLookDownRight,EyeLookInRight,EyeLookOutRight,EyeLookUpRight,EyeSquintRight,EyeWideRight,JawForward,JawRight,JawLeft,JawOpen,MouthClose,MouthFunnel,MouthPucker,MouthRight,MouthLeft,MouthSmileLeft,MouthSmileRight,MouthFrownLeft,MouthFrownRight,MouthDimpleLeft,MouthDimpleRight,MouthStretchLeft,MouthStretchRight,MouthRollLower,MouthRollUpper,MouthShrugLower,MouthShrugUpper,MouthPressLeft,MouthPressRight,MouthLowerDownLeft,MouthLowerDownRight,MouthUpperUpLeft,MouthUpperUpRight,BrowDownLeft,BrowDownRight,BrowInnerUp,BrowOuterUpLeft,BrowOuterUpRight,CheekPuff,CheekSquintLeft,CheekSquintRight,NoseSneerLeft,NoseSneerRight,TongueOut,HeadYaw,HeadPitch,HeadRoll,LeftEyeYaw,LeftEyePitch,LeftEyeRoll,RightEyeYaw,RightEyePitch,RightEyeRoll
19:57:09:10.468,61,0.0000000000,0.0000000000,0.0915201455,0.0000000000,0.1193498299,0.0844887197,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0700174347,0.1209683418,0.0840651020,0.0000000000,0.0000000000,0.0152375922,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0034172381,0.0020939824,0.0000000000,0.0000000000,0.0149599900,0.0000000000,0.0770922899,0.0000000000,0.0499903895,0.0264659170,0.0037786732,0.0043653059,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1219911128,0.1215557158,0.1696344167,0.0000000000,0.0000000000,0.0091958009,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000285,0.0000000000,0.0000000000,0.0000000000,0.0417103767,-0.0508335046,-0.0035107313,0.0445246845,-0.0508772843,-0.0091156205
19:57:09:11.470,61,0.0000000000,0.0000000000,0.0910222754,0.0000000000,0.1213878021,0.0845171064,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0696537644,0.1230269596,0.0840934962,0.0000000000,0.0000000000,0.0152191436,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0035162200,0.0022151228,0.0000000000,0.0000000000,0.0150758876,0.0000000000,0.0770786405,0.0000000000,0.0499112383,0.0264144670,0.0037755431,0.0043666754,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1208377630,0.1204019859,0.1697574258,0.0000000000,0.0000000000,0.0091796517,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000283,0.0000000000,0.0000000000,0.0000000000,0.0414903536,-0.0516973473,-0.0035434037,0.0442715138,-0.0517413430,-0.0092410194
19:57:09:12.471,61,0.0000000000,0.0000000000,0.0894346908,0.0000000000,0.1223492473,0.0846422836,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0683770254,0.1239859238,0.0842188075,0.0000000000,0.0000000000,0.0151855303,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0039644251,0.0026905043,0.0000000000,0.0000000000,0.0151509838,0.0000000000,0.0770956799,0.0000000000,0.0498755835,0.0263849497,0.0037694664,0.0043627699,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1207806394,0.1203450933,0.1693117023,0.0000000000,0.0000000000,0.0091705704,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000310,0.0000000000,0.0000000000,0.0000000000,0.0407278091,-0.0520972647,-0.0035127790,0.0434902757,-0.0521413423,-0.0092536611
19:57:09:13.473,61,0.0000000000,0.0000000000,0.0893498212,0.0000000000,0.1257648170,0.0851064250,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0684309155,0.1274421066,0.0846825987,0.0000000000,0.0000000000,0.0151612731,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0040598004,0.0027799478,0.0000000000,0.0000000000,0.0151454648,0.0000000000,0.0770470351,0.0000000000,0.0497249588,0.0262790043,0.0037614969,0.0043557072,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1194577441,0.1190206856,0.1692412198,0.0000000000,0.0000000000,0.0091640623,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000288,0.0000000000,0.0000000000,0.0000000000,0.0407544449,-0.0535489582,-0.0035935340,0.0434324145,-0.0535934009,-0.0094877621
19:57:09:14.474,61,0.0000000000,0.0000000000,0.0898416117,0.0000000000,0.1263288558,0.0854563862,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0687720925,0.1280179620,0.0850307792,0.0000000000,0.0000000000,0.0150708789,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0043805260,0.0030745356,0.0000000000,0.0000000000,0.0149849439,0.0000000000,0.0771857277,0.0000000000,0.0496849753,0.0262505636,0.0037689568,0.0043643429,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1186789796,0.1182433367,0.1686801910,0.0000000000,0.0000000000,0.0091711367,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000321,0.0000000000,0.0000000000,0.0000000000,0.0409568772,-0.0537916012,-0.0036210488,0.0436702520,-0.0538360663,-0.0095441658
19:57:09:15.476,61,0.0000000000,0.0000000000,0.0903369188,0.0000000000,0.1269853413,0.0854603127,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0691726282,0.1286871433,0.0850346684,0.0000000000,0.0000000000,0.0150809819,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0047419206,0.0034330632,0.0000000000,0.0000000000,0.0148622664,0.0000000000,0.0772087499,0.0000000000,0.0497107171,0.0262880567,0.0037645008,0.0043697213,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1187124327,0.1182758808,0.1684276015,0.0000000000,0.0000000000,0.0091790883,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000363,0.0000000000,0.0000000000,0.0000000000,0.0411944985,-0.0540735759,-0.0036533175,0.0439093262,-0.0541181155,-0.0096072434
19:57:09:16.478,61,0.0000000000,0.0000000000,0.0904067159,0.0000000000,0.1271736920,0.0857100189,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0691153780,0.1288791448,0.0852853283,0.0000000000,0.0000000000,0.0151203014,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0046410952,0.0033136890,0.0000000000,0.0000000000,0.0148541452,0.0000000000,0.0771849602,0.0000000000,0.0496082827,0.0262156036,0.0037401519,0.0043556686,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1199934557,0.1195581853,0.1684417576,0.0000000000,0.0000000000,0.0091829700,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000389,0.0000000000,0.0000000000,0.0000000000,0.0411600694,-0.0541540943,-0.0036552816,0.0439425856,-0.0541986264,-0.0096228169
19:57:09:17.480,61,0.0000000000,0.0000000000,0.0899631530,0.0000000000,0.1278119087,0.0855244547,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0688652545,0.1295204908,0.0851010308,0.0000000000,0.0000000000,0.0151945837,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0044066375,0.0029397691,0.0000000000,0.0000000000,0.0147026116,0.0000000000,0.0771181434,0.0000000000,0.0494709611,0.0261054263,0.0037236882,0.0043568769,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1208297908,0.1203974336,0.1681192815,0.0000000000,0.0000000000,0.0091980752,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000402,0.0000000000,0.0000000000,0.0000000000,0.0410099551,-0.0544228740,-0.0036592891,0.0437224507,-0.0544674881,-0.0096515249
19:57:09:18.480,61,0.0000000000,0.0000000000,0.0904473290,0.0000000000,0.1277401745,0.0849776641,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0692254156,0.1294525713,0.0845568553,0.0000000000,0.0000000000,0.0152899818,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0040110792,0.0024437709,0.0000000000,0.0000000000,0.0145672010,0.0000000000,0.0770117715,0.0000000000,0.0492692366,0.0259469859,0.0036905003,0.0043412438,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1210430339,0.1206142977,0.1677580029,0.0000000000,0.0000000000,0.0092101488,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000368,0.0000000000,0.0000000000,0.0000000000,0.0412247181,-0.0543951876,-0.0036731015,0.0439596325,-0.0544397719,-0.0096636843
19:57:09:19.482,61,0.0000000000,0.0000000000,0.0915582404,0.0000000000,0.1256522238,0.0843545869,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0702872500,0.1273480505,0.0839349851,0.0000000000,0.0000000000,0.0153492261,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0038639843,0.0023856792,0.0000000000,0.0000000000,0.0142160794,0.0000000000,0.0770099834,0.0000000000,0.0492194556,0.0259076878,0.0036944314,0.0043454445,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1199725196,0.1195456684,0.1659159213,0.0000000000,0.0000000000,0.0092312843,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000315,0.0000000000,0.0000000000,0.0000000000,0.0418609977,-0.0535137095,-0.0036696021,0.0445132703,-0.0535581671,-0.0095571857
19:57:09:20.484,61,0.0481983013,0.0000000000,0.0838883147,0.0000000000,0.1032792851,0.0839814916,0.0000000000,0.0477560684,0.0000000000,0.0000000000,0.0629577413,0.1046411544,0.0835598484,0.0000000000,0.0000000000,0.0152797513,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0037039102,0.0023923533,0.0000000000,0.0000000000,0.0138406353,0.0000000000,0.0768522248,0.0000000000,0.0492399335,0.0259451475,0.0037435198,0.0043762508,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1100870967,0.1097091064,0.1658724248,0.0000000000,0.0000000000,0.0092511317,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000269,0.0000000000,0.0000000000,0.0000000000,0.0375243872,-0.0439621843,-0.0028759476,0.0408604145,-0.0440042280,-0.0077619078
19:57:09:21.486,61,0.2336006612,0.0305312108,0.0106446557,0.0000000000,0.0000000000,0.0808221176,0.0000000000,0.2325034142,0.0306638815,0.0000000000,0.0000000000,0.0000000000,0.0803910941,0.0000000000,0.0000000000,0.0150296353,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0035970206,0.0026537525,0.0000000000,0.0000000000,0.0133429868,0.0000000000,0.0768480003,0.0000000000,0.0497425757,0.0263218973,0.0038608003,0.0044697709,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1066488922,0.1063002348,0.1737560928,0.0000000000,0.0000000000,0.0092412839,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000225,0.0000000000,0.0000000000,0.0000000000,-0.0028277030,0.0356832705,0.0004241322,0.0052149594,0.0356613770,0.0043832650
19:57:09:22.487,61,0.5022341609,0.2486041784,0.0000000000,0.0000000000,0.0000000000,0.0790412799,0.0000000000,0.5013115406,0.2492446154,0.0497543141,0.0000000000,0.0000000000,0.0786078125,0.0000000000,0.0000000000,0.0142802782,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0090299426,0.0090122744,0.0000000000,0.0000000000,0.0112432363,0.0000000000,0.0766670704,0.0000000000,0.0501324907,0.0267491490,0.0039603068,0.0045358413,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1023103893,0.1020534933,0.1757602692,0.0000000000,0.0000000000,0.0092104422,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000181,0.0000000000,0.0000000000,0.0000000000,-0.0434109867,0.1692748666,-0.0043844017,-0.0353246033,0.1692826748,0.0150883729
19:57:09:23.490,61,0.6995127201,0.3823359013,0.0000000000,0.0000000000,0.0000000000,0.0733829886,0.0000000000,0.6984992623,0.3820540905,0.1010872647,0.0000000000,0.0000000000,0.0733539909,0.0000000000,0.0000000000,0.0121290684,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0223483853,0.0196587928,0.0000000000,0.0000000000,0.0004906317,0.0000000000,0.0765152648,0.0000000000,0.0507132448,0.0276978444,0.0040179128,0.0045733191,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1045310721,0.1044080630,0.1775912941,0.0000000000,0.0000000000,0.0092344834,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000145,0.0000000000,0.0000000000,0.0000000000,-0.0734440684,0.2507639527,-0.0140716946,-0.0646224469,0.2507897913,0.0153252389
19:57:09:24.491,61,0.7702686787,0.4224914610,0.0000000000,0.0000000000,0.0000000000,0.0602794886,0.0000000000,0.7694810629,0.4223983288,0.0941697955,0.0000000000,0.0000000000,0.0608027130,0.0000000000,0.0000000000,0.0104122972,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0283732172,0.0251365844,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0765853375,0.0000000000,0.0521587096,0.0296166297,0.0041035186,0.0046510333,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1058972105,0.1058339626,0.1837329119,0.0000000000,0.0000000000,0.0092990091,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000110,0.0000000000,0.0000000000,0.0000000000,-0.0689881966,0.2753879428,-0.0144674620,-0.0608149469,0.2754183412,0.0177915189
19:57:09:25.492,61,0.7944768667,0.4212188423,0.0000000000,0.0000000000,0.0000000000,0.0558849797,0.0000000000,0.7937046289,0.4208589494,0.1026156321,0.0000000000,0.0000000000,0.0565949641,0.0000000000,0.0000000000,0.0091727814,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0326049142,0.0280927233,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0766965449,0.0000000000,0.0540003553,0.0318350270,0.0042343587,0.0047735758,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1081843376,0.1081662402,0.1859688759,0.0000000000,0.0000000000,0.0093962476,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000091,0.0000000000,0.0000000000,0.0000000000,-0.0739911124,0.2745226622,-0.0157313757,-0.0666516647,0.2745520175,0.0162008554
19:57:09:26.494,61,0.7368150949,0.3615893424,0.0000000000,0.0000000000,0.0000000000,0.0685046017,0.0000000000,0.7353777289,0.3613814116,0.0974149778,0.0000000000,0.0000000000,0.0695285499,0.0000000000,0.0000000000,0.0081182020,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0347954184,0.0298259184,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0770550966,0.0000000000,0.0551483259,0.0331987888,0.0044173067,0.0049377545,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1090518609,0.1090723872,0.1751059145,0.0000000000,0.0000000000,0.0095103709,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000092,0.0000000000,0.0000000000,0.0000000000,-0.0714311823,0.2380848676,-0.0128181679,-0.0637207329,0.2381070107,0.0147820003
19:57:09:27.495,61,0.6674033999,0.2851671576,0.0000000000,0.0000000000,0.0000000000,0.1109022871,0.0000000000,0.6643970609,0.2853047550,0.0793387815,0.0000000000,0.0000000000,0.1117325053,0.0000000000,0.0000000000,0.0074031274,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0359133668,0.0308645964,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0775881037,0.0000000000,0.0556817278,0.0338601843,0.0046004155,0.0050692740,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1082435101,0.1082861647,0.1595671028,0.0000000000,0.0000000000,0.0096002575,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000092,0.0000000000,0.0000000000,0.0000000000,-0.0611000583,0.1914342493,-0.0081837233,-0.0544474125,0.1914455593,0.0136614395
19:57:09:28.497,61,0.5565598011,0.2257682681,0.0000000000,0.0000000000,0.0000000000,0.1386729330,0.0000000000,0.5538204908,0.2263090014,0.0509945303,0.0000000000,0.0000000000,0.1388137788,0.0000000000,0.0000000000,0.0069989371,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0361454561,0.0313817300,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0782517493,0.0000000000,0.0563388765,0.0344538428,0.0048123100,0.0052103959,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1080732793,0.1081257313,0.1542084664,0.0000000000,0.0000000000,0.0096968580,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000096,0.0000000000,0.0000000000,0.0000000000,-0.0442230105,0.1552612633,-0.0040674401,-0.0366496742,0.1552655548,0.0136871273
