Timecode,BlendshapeCount,EyeBlinkLeft,EyeLookDownLeft,EyeLookInLeft,EyeLookOutLeft,EyeLookUpLeft,EyeSquintLeft,EyeWideLeft,EyeBlinkRight,EyeLookDownRight,EyeLookInRight,EyeLookOutRight,EyeLookUpRight,EyeSquintRight,EyeWideRight,JawForward,JawRight,JawLeft,JawOpen,MouthClose,MouthFunnel,MouthPucker,MouthRight,MouthLeft,MouthSmileLeft,MouthSmileRight,MouthFrownLeft,MouthFrownRight,MouthDimpleLeft,MouthDimpleRight,MouthStretchLeft,MouthStretchRight,MouthRollLower,MouthRollUpper,MouthShrugLower,MouthShrugUpper,MouthPressLeft,MouthPressRight,MouthLowerDownLeft,MouthLowerDownRight,MouthUpperUpLeft,MouthUpperUpRight,BrowDownLeft,BrowDownRight,BrowInnerUp,BrowOuterUpLeft,BrowOuterUpRight,CheekPuff,CheekSquintLeft,CheekSquintRight,NoseSneerLeft,NoseSneerRight,TongueOut,HeadYaw,HeadPitch,HeadRoll,LeftEyeYaw,LeftEyePitch,LeftEyeRoll,RightEyeYaw,RightEyePitch,RightEyeRoll
19:56:10:58.904,61,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0541637205,0.0039827242,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0544413514,0.0045627430,0.0000000000,0.0028985867,0.0018377950,0.0000000000,0.0208871420,0.0000000000,0.0529339612,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0041979160,0.0043361722,0.0463526919,0.0327962115,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0608755946,0.0736835301,0.0228958465,0.0263857637,0.0000000000,0.0000000000,0.0963497311,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0092444550,-0.0228306055,0.0000624515,-0.0091150403,-0.0228505097,-0.0023885446
19:56:10:59.905,61,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0518276617,0.0034417827,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0520918891,0.0040241093,0.0000000000,0.0027803690,0.0021344097,0.0000000000,0.0205903575,0.0000000000,0.0521932021,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0041180262,0.0042854566,0.0460643284,0.0324464291,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0595123842,0.0721801743,0.0227204040,0.0261784121,0.0000000000,0.0000000000,0.0961816162,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0090518259,-0.0218453109,0.0000590453,-0.0089334995,-0.0218649916,-0.0022858588
19:56:11:00.906,61,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0491762049,0.0029699162,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0494227037,0.0035547714,0.0000000000,0.0026540123,0.0022917646,0.0000000000,0.0202802531,0.0000000000,0.0515860319,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0040443679,0.0042416602,0.0458684489,0.0322396830,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0584280640,0.0710680932,0.0225658473,0.0259988494,0.0020413513,0.0020073180,0.0962667763,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0091748238,-0.0207258649,0.0000685220,-0.0089905560,-0.0207452588,-0.0021589205
19:56:11:01.909,61,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0445336327,0.0024104181,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0447537825,0.0029990107,0.0000000000,0.0025198876,0.0024906131,0.0000000000,0.0199201126,0.0000000000,0.0508822054,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0039738389,0.0041944864,0.0455100723,0.0318624899,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0546228923,0.0671291575,0.0223415457,0.0257289931,0.0105194449,0.0104912566,0.0962735116,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0089986129,-0.0187678039,0.0000704499,-0.0086043924,-0.0187866278,-0.0019544370
19:56:11:02.910,61,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0387081839,0.0013391017,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0388997011,0.0019228796,0.0000000000,0.0023898624,0.0026236773,0.0000000000,0.0195350200,0.0000000000,0.0501066670,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0038817688,0.0041212863,0.0449812412,0.0312980115,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0493064597,0.0619687401,0.0221240949,0.0254847836,0.0243649054,0.0243394971,0.0965731665,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0081912931,-0.0163128041,0.0000543293,-0.0075420737,-0.0163309127,-0.0017150457
19:56:11:03.912,61,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0386642069,0.0005648251,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0388614573,0.0011464312,0.0000000000,0.0022895201,0.0027480004,0.0000000000,0.0191973690,0.0000000000,0.0494362973,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0038148514,0.0040671350,0.0446011089,0.0308538619,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0467586629,0.0595688969,0.0218515694,0.0252110455,0.0301480517,0.0301236492,0.0971480235,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0075258631,-0.0162968859,0.0000322800,-0.0068475977,-0.0163149647,-0.0017361476
19:56:11:04.914,61,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0369852744,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0371738262,0.0004604250,0.0000000000,0.0022188369,0.0027639179,0.0000000000,0.0189048517,0.0000000000,0.0490985252,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0037716634,0.0040297341,0.0443600491,0.0305829011,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0447536148,0.0578070246,0.0216636453,0.0250299964,0.0336747877,0.0336513035,0.0984041914,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0073670903,-0.0155891441,0.0000312521,-0.0065606013,-0.0156069882,-0.0016650595
19:56:11:05.915,61,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0329956412,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0331599750,0.0000000000,0.0000000000,0.0022073260,0.0026279390,0.0000000000,0.0187564641,0.0000000000,0.0489452891,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0037953574,0.0040493691,0.0443526395,0.0305955485,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0433856323,0.0566558689,0.0215992797,0.0249879770,0.0368947536,0.0368722081,0.0993032455,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0073429877,-0.0139057823,0.0000406225,-0.0062716901,-0.0139230546,-0.0014823198
19:56:11:06.917,61,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0330308005,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0331997499,0.0000000000,0.0000000000,0.0021611829,0.0025348931,0.0000000000,0.0185769014,0.0000000000,0.0486771055,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0037993889,0.0040441700,0.0443293415,0.0305403378,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0420605280,0.0554713830,0.0214867312,0.0248896237,0.0393293537,0.0393071137,0.1001039892,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0068181967,-0.0139225610,0.0000243145,-0.0057288334,-0.0139398258,-0.0015008496
19:56:11:07.918,61,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0318958536,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0320589356,0.0000000000,0.0000000000,0.0021189731,0.0024378416,0.0000000000,0.0183607507,0.0000000000,0.0484216735,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0037926985,0.0040259832,0.0443662368,0.0305420607,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0404629484,0.0539542139,0.0213984717,0.0248142984,0.0410627946,0.0410409011,0.1009186804,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0066282391,-0.0134441499,0.0000216762,-0.0054944903,-0.0134612769,-0.0014530749
19:56:11:08.919,61,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0300706793,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0302287284,0.0000000000,0.0000000000,0.0020787711,0.0023203546,0.0000000000,0.0181088876,0.0000000000,0.0481096059,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0037888829,0.0039994130,0.0444327034,0.0305588972,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0360557251,0.0496524125,0.0212876908,0.0246825926,0.0431665033,0.0431437939,0.1025493965,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0059457603,-0.0126767196,0.0000066287,-0.0045748949,-0.0126935057,-0.0013919277
19:56:11:09.921,61,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0294228513,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0295794625,0.0000000000,0.0000000000,0.0020641768,0.0021473113,0.0000000000,0.0179351512,0.0000000000,0.0481305532,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0038167299,0.0040045059,0.0448405892,0.0309325270,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0342098735,0.0478457175,0.0213516038,0.0247191451,0.0440649688,0.0440415256,0.1048244536,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0056062611,-0.0124044940,-0.0000013172,-0.0041834563,-0.0124211852,-0.0013718014
19:56:11:10.923,61,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0290087517,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0291633811,0.0000000000,0.0000000000,0.0020451550,0.0019964548,0.0000000000,0.0178057831,0.0000000000,0.0479673781,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0038299807,0.0039829854,0.0450410061,0.0311019961,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0303813461,0.0441372953,0.0212169774,0.0245640818,0.0443432964,0.0443189219,0.1074118316,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0055468995,-0.0122300070,-0.0000016942,-0.0040732473,-0.0122466292,-0.0013547195
19:56:11:11.924,61,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0292388946,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0294004604,0.0000000000,0.0000000000,0.0020392453,0.0017970991,0.0000000000,0.0176595692,0.0000000000,0.0476877913,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0038620003,0.0039800140,0.0453397371,0.0313858390,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0277973674,0.0418916717,0.0210723020,0.0244115945,0.0449898355,0.0449642837,0.1089301258,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0049736584,-0.0123295728,-0.0000192626,-0.0034027100,-0.0123461448,-0.0013857440
19:56:11:12.926,61,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0308384430,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0310159586,0.0000000000,0.0000000000,0.0020312129,0.0016640716,0.0000000000,0.0175012909,0.0000000000,0.0475365669,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0038913726,0.0039805295,0.0456403606,0.0316391438,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0261695962,0.0403167941,0.0209652223,0.0242684297,0.0453512259,0.0453238338,0.1101507321,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0043926248,-0.0130072609,-0.0000423684,-0.0028208345,-0.0130239837,-0.0014822544
19:56:11:13.928,61,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0317137539,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0319009237,0.0000000000,0.0000000000,0.0020066057,0.0015758319,0.0000000000,0.0172154699,0.0000000000,0.0472559109,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0038779217,0.0039384766,0.0458590277,0.0318028182,0.0000000000,0.0000000000,0.0000000000,0.0001056857,0.0000000000,0.0000000000,0.0234868042,0.0371719450,0.0208588559,0.0241216477,0.0462383144,0.0462083630,0.1112445518,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0040008314,-0.0133785252,-0.0000575902,-0.0024059415,-0.0133953039,-0.0015383461
19:56:11:14.929,61,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0329909995,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0331893489,0.0000000000,0.0000000000,0.0019734758,0.0014858985,0.0000000000,0.0168744307,0.0000000000,0.0468544103,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0038288906,0.0038556929,0.0458788946,0.0317740776,0.0000000000,0.0000000000,0.0000000000,0.0004533297,0.0000000000,0.0000000000,0.0204234589,0.0340751223,0.0206219833,0.0238642152,0.0472152978,0.0471830070,0.1118763834,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0037469687,-0.0139189661,-0.0000704968,-0.0021631047,-0.0139358733,-0.0016095045
19:56:11:15.931,61,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0343141519,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0345231742,0.0000000000,0.0000000000,0.0019273880,0.0014087576,0.0000000000,0.0164729822,0.0000000000,0.0463872254,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0037708399,0.0037698550,0.0459477641,0.0317804180,0.0000000000,0.0000000000,0.0000000000,0.0007570122,0.0000000000,0.0000000000,0.0187348835,0.0323811583,0.0203547943,0.0236027222,0.0475687198,0.0475350432,0.1124941036,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0035609975,-0.0144784376,-0.0000817320,-0.0020224303,-0.0144954957,-0.0016799979
