Timecode,BlendshapeCount,EyeBlinkLeft,EyeLookDownLeft,EyeLookInLeft,EyeLookOutLeft,EyeLookUpLeft,EyeSquintLeft,EyeWideLeft,EyeBlinkRight,EyeLookDownRight,EyeLookInRight,EyeLookOutRight,EyeLookUpRight,EyeSquintRight,EyeWideRight,JawForward,JawRight,JawLeft,JawOpen,MouthClose,MouthFunnel,MouthPucker,MouthRight,MouthLeft,MouthSmileLeft,MouthSmileRight,MouthFrownLeft,MouthFrownRight,MouthDimpleLeft,MouthDimpleRight,MouthStretchLeft,MouthStretchRight,MouthRollLower,MouthRollUpper,MouthShrugLower,MouthShrugUpper,MouthPressLeft,MouthPressRight,MouthLowerDownLeft,MouthLowerDownRight,MouthUpperUpLeft,MouthUpperUpRight,BrowDownLeft,BrowDownRight,BrowInnerUp,BrowOuterUpLeft,BrowOuterUpRight,CheekPuff,CheekSquintLeft,CheekSquintRight,NoseSneerLeft,NoseSneerRight,TongueOut,HeadYaw,HeadPitch,HeadRoll,LeftEyeYaw,LeftEyePitch,LeftEyeRoll,RightEyeYaw,RightEyePitch,RightEyeRoll
18:45:19:58.466,61,0.0000000000,0.0000000000,0.0379068553,0.0000000000,0.0659000501,0.0044589643,0.0887298733,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0663384944,0.0045681265,0.0887919515,0.0096673165,0.0000865473,0.0000000000,0.0518593267,0.0227301959,0.1531237066,0.0203782879,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0276383422,0.0248625819,0.0018324066,0.0017871291,0.0000000000,0.0000000000,0.0000000000,0.0044368869,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0724791884,0.0765734315,0.0178613011,0.0216559432,0.2292372584,0.2291467637,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000176,0.0000000000,0.0000000000,0.0000000000,0.0189377703,-0.0269328039,-0.0003566947,0.0203525648,-0.0269401819,-0.0030689053
18:45:19:59.468,61,0.0000000000,0.0000000000,0.0349185094,0.0000000000,0.0761770159,0.0145112900,0.0973929688,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0766362175,0.0146863805,0.0974562392,0.0103632146,0.0017943818,0.0000000000,0.0524722002,0.0230847653,0.1536613852,0.0204504542,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0298194699,0.0266609304,0.0018016626,0.0016081358,0.0000000000,0.0000000000,0.0000000000,0.0045538293,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0743572488,0.0781057626,0.0178972986,0.0215643067,0.2369826734,0.2368869185,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000163,0.0000000000,0.0000000000,0.0000000000,0.0177227370,-0.0311157834,-0.0002485505,0.0187195018,-0.0311246440,-0.0033517941
18:45:20:00.469,61,0.0000000000,0.0000000000,0.0298802983,0.0000000000,0.0578688830,0.0115541620,0.1070189849,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0582139418,0.0116363531,0.1070790589,0.0112451073,0.0028424424,0.0000000000,0.0549830981,0.0235428773,0.1635903418,0.0206859279,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0334982350,0.0301558375,0.0018227942,0.0014781367,0.0000000000,0.0000000000,0.0000000000,0.0046561603,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0812111497,0.0827665105,0.0182537995,0.0218344349,0.2242399752,0.2241391540,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000153,0.0000000000,0.0000000000,0.0000000000,0.0148075121,-0.0236353334,-0.0001604999,0.0160412639,-0.0236423537,-0.0025367429
18:45:20:01.471,61,0.0000000000,0.0000000000,0.0333472714,0.0000000000,0.0689178407,0.0125114545,0.1064893082,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0693331882,0.0125879338,0.1065505818,0.0118379816,0.0050053173,0.0000000000,0.0560572371,0.0241233669,0.1662210822,0.0209393203,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0351371802,0.0317467898,0.0017859173,0.0013325280,0.0000000000,0.0000000000,0.0000000000,0.0047568413,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0828856826,0.0837750584,0.0183978938,0.0218594726,0.2119770497,0.2118728608,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000215,0.0000000000,0.0000000000,0.0000000000,0.0171103925,-0.0281500351,-0.0002401661,0.0178883076,-0.0281586386,-0.0030372287
18:45:20:02.472,61,0.0000000000,0.0000000000,0.0361929163,0.0000000000,0.0719483718,0.0134620843,0.1070360765,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0723988712,0.0135388272,0.1070970297,0.0124778561,0.0058142263,0.0000000000,0.0569212101,0.0245429240,0.1696361750,0.0212433133,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0379418693,0.0346049368,0.0016559904,0.0010852638,0.0000000000,0.0000000000,0.0000000000,0.0048230132,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0842442438,0.0848798677,0.0186681822,0.0220885817,0.2090452462,0.2089401931,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000254,0.0000000000,0.0000000000,0.0000000000,0.0186005011,-0.0293943454,-0.0003168351,0.0194156989,-0.0294031315,-0.0032384885
18:45:20:03.474,61,0.0000000000,0.0000000000,0.0314118192,0.0000000000,0.0606493130,0.0092409002,0.1040013134,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0610169470,0.0092841936,0.1040586978,0.0131666251,0.0065788273,0.0000000000,0.0596096069,0.0249184240,0.1715765744,0.0214910805,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0394456722,0.0360568464,0.0017176293,0.0010478690,0.0000000000,0.0000000000,0.0000000000,0.0048848977,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0879906788,0.0893880129,0.0191945489,0.0225819368,0.2068689466,0.2067633122,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000228,0.0000000000,0.0000000000,0.0000000000,0.0155121889,-0.0247733425,-0.0001854529,0.0168616548,-0.0247804224,-0.0026806830
18:45:20:04.475,61,0.0000000000,0.0000000000,0.0277726427,0.0000000000,0.0535050854,0.0037113875,0.1027919129,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0538184009,0.0037406178,0.1028481647,0.0138865989,0.0082905600,0.0000000000,0.0640625283,0.0251982119,0.1779198796,0.0217167940,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0406092070,0.0370989218,0.0018810409,0.0011254466,0.0000000000,0.0000000000,0.0000000000,0.0049326252,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0924153179,0.0934063122,0.0203294866,0.0236148406,0.1978459060,0.1977392882,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000217,0.0000000000,0.0000000000,0.0000000000,0.0134970639,-0.0218509268,-0.0001139000,0.0149128810,-0.0218573175,-0.0023229504
18:45:20:05.478,61,0.0000000000,0.0000000000,0.0314385891,0.0000000000,0.0540674217,0.0019228945,0.0969316363,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0544080734,0.0019623917,0.0969867185,0.0144118788,0.0106584886,0.0000000000,0.0656757802,0.0253904890,0.1803777665,0.0220051799,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0416364372,0.0380030796,0.0019444195,0.0011112108,0.0000000000,0.0000000000,0.0000000000,0.0049684821,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0939322188,0.0948087871,0.0210293327,0.0242529418,0.1949236989,0.1948167682,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000159,0.0000000000,0.0000000000,0.0000000000,0.0155638196,-0.0220890846,-0.0002188829,0.0168886408,-0.0220956467,-0.0024461737
18:45:20:06.479,61,0.0000000000,0.0000000000,0.0321790390,0.0000000000,0.0545215793,0.0008461928,0.0946998522,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0548692644,0.0008978017,0.0947541147,0.0149959428,0.0122223916,0.0000000000,0.0668642744,0.0256869309,0.1821671873,0.0222269036,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0429991297,0.0388406143,0.0020651708,0.0011658052,0.0000000000,0.0000000000,0.0000000000,0.0050375084,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0952616408,0.0960669667,0.0216173492,0.0248084404,0.1927490234,0.1926420182,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000062,0.0000000000,0.0000000000,0.0000000000,0.0159408413,-0.0222761873,-0.0002365584,0.0172870532,-0.0222827420,-0.0024834084
18:45:20:07.481,61,0.0000000000,0.0000000000,0.0280279536,0.0000000000,0.0429753773,0.0000000000,0.0897601098,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0432492979,0.0000000000,0.0898127779,0.0155847408,0.0133288223,0.0000000000,0.0679604933,0.0259867273,0.1831228733,0.0223840009,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0441626497,0.0397423021,0.0022480059,0.0013065489,0.0000000000,0.0000000000,0.0000000000,0.0050918604,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0962910503,0.0970038697,0.0222445279,0.0253640562,0.1854333729,0.1853255481,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000051,0.0000000000,0.0000000000,0.0000000000,0.0134793287,-0.0175581407,-0.0001708451,0.0150688440,-0.0175633915,-0.0019615465
18:45:20:08.483,61,0.0000000000,0.0000000000,0.0286719929,0.0000000000,0.0402359255,0.0000000000,0.0863411725,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0405028425,0.0000000000,0.0863942429,0.0161147956,0.0150635513,0.0000000000,0.0689097568,0.0262966845,0.1840907633,0.0225790627,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0450381376,0.0405591764,0.0024266546,0.0014512870,0.0000000000,0.0000000000,0.0000000000,0.0051365304,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0971705168,0.0977374464,0.0228920244,0.0258827880,0.1788033247,0.1786938012,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000047,0.0000000000,0.0000000000,0.0000000000,0.0139085697,-0.0164423566,-0.0002059225,0.0154207200,-0.0164475031,-0.0018818695
18:45:20:09.484,61,0.0000000000,0.0000000000,0.0318119898,0.0000000000,0.0438277684,0.0000000000,0.0824165791,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0441286825,0.0000000000,0.0824688300,0.0166355558,0.0158071462,0.0000000000,0.0714730397,0.0266938694,0.1855003834,0.0226633828,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0459300391,0.0413871668,0.0026916482,0.0016934783,0.0000000000,0.0000000000,0.0000000000,0.0052023004,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0977407396,0.0983329192,0.0233258884,0.0262380969,0.1697140038,0.1696041971,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000027,0.0000000000,0.0000000000,0.0000000000,0.0157123245,-0.0179139804,-0.0002735954,0.0171082988,-0.0179195814,-0.0020897440
18:45:20:10.486,61,0.0000000000,0.0000000000,0.0306965560,0.0000000000,0.0392448343,0.0000000000,0.0794755965,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0395203941,0.0000000000,0.0795268267,0.0171557441,0.0162050799,0.0000000000,0.0727136657,0.0271668080,0.1866283864,0.0228555519,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0486579388,0.0440802276,0.0028674686,0.0018522044,0.0000000000,0.0000000000,0.0000000000,0.0052430648,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0982183218,0.0988868698,0.0237658080,0.0266232714,0.1657699347,0.1656597406,0.0004146871,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000021,0.0000000000,0.0000000000,0.0000000000,0.0149179194,-0.0160427336,-0.0002578556,0.0165143609,-0.0160476565,-0.0018976033
18:45:20:11.488,61,0.0000000000,0.0000000000,0.0274334271,0.0000000000,0.0337137803,0.0000000000,0.0781685039,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0339477807,0.0000000000,0.0782194361,0.0176482499,0.0168839097,0.0000000000,0.0743615180,0.0275807288,0.1888237149,0.0230496600,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0501899682,0.0457427837,0.0030768691,0.0020444589,0.0000000000,0.0000000000,0.0000000000,0.0052664513,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0988892242,0.0994630679,0.0243457500,0.0270912014,0.1547484845,0.1546359658,0.0025152690,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000022,0.0000000000,0.0000000000,0.0000000000,0.0131427124,-0.0137803871,-0.0002069338,0.0147629082,-0.0137848295,-0.0016231670
18:45:20:12.489,61,0.0000000000,0.0000000000,0.0282018930,0.0000000000,0.0342313386,0.0000000000,0.0770793781,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0344716720,0.0000000000,0.0771305189,0.0180153381,0.0176244583,0.0000000000,0.0753669292,0.0278537422,0.1907276362,0.0232232325,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0512366369,0.0468630493,0.0032537302,0.0021971297,0.0000000000,0.0000000000,0.0000000000,0.0052728322,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0993450955,0.0997987911,0.0248474721,0.0274562743,0.1504756361,0.1503618956,0.0048768409,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000022,0.0000000000,0.0000000000,0.0000000000,0.0136419889,-0.0139928702,-0.0002260836,0.0151766613,-0.0139974803,-0.0016595630
18:45:20:13.490,61,0.0000000000,0.0000000000,0.0302577615,0.0000000000,0.0348331109,0.0000000000,0.0738847330,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0350878015,0.0000000000,0.0739353746,0.0183313023,0.0178411659,0.0000000000,0.0760730430,0.0281354412,0.1933143884,0.0233599693,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0526147634,0.0488219522,0.0033630261,0.0022924261,0.0000000000,0.0000000000,0.0000000000,0.0052630734,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0994057655,0.0999136120,0.0253129937,0.0278038867,0.1433327049,0.1432185471,0.0099585922,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000017,0.0000000000,0.0000000000,0.0000000000,0.0147906374,-0.0142424721,-0.0002738566,0.0162847415,-0.0142471902,-0.0017300067
18:45:20:14.491,61,0.0000000000,0.0000000000,0.0302053504,0.0000000000,0.0317408964,0.0000000000,0.0713884532,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0319831781,0.0000000000,0.0714386627,0.0186491311,0.0178750101,0.0000000000,0.0765742809,0.0285083745,0.1942721009,0.0235044174,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0536186993,0.0500918888,0.0034548447,0.0023734467,0.0000000000,0.0000000000,0.0000000000,0.0052560000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0993159115,0.0998828784,0.0256435722,0.0280404184,0.1402086169,0.1400941759,0.0170563869,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000013,0.0000000000,0.0000000000,0.0000000000,0.0145806251,-0.0129816215,-0.0002801107,0.0162612647,-0.0129857883,-0.0016189907
18:45:20:15.494,61,0.0000000000,0.0000000000,0.0285360329,0.0000000000,0.0294854715,0.0000000000,0.0698989704,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0297095180,0.0000000000,0.0699489638,0.0190008506,0.0181220323,0.0000000000,0.0772768706,0.0287638959,0.1969267130,0.0236409474,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0568130501,0.0526459590,0.0035783132,0.0024770275,0.0002192974,0.0000000000,0.0000000000,0.0052232584,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0996583700,0.1002735123,0.0261559747,0.0284897536,0.1382270753,0.1381124258,0.0245974027,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000012,0.0000000000,0.0000000000,0.0000000000,0.0135656195,-0.0120586958,-0.0002485958,0.0153640732,-0.0120625161,-0.0015008291
18:45:20:16.495,61,0.0000000000,0.0000000000,0.0298218690,0.0000000000,0.0310873725,0.0000000000,0.0672845840,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0313249454,0.0000000000,0.0673349500,0.0193106458,0.0184921380,0.0000000000,0.0781138092,0.0291962307,0.1991502047,0.0238762777,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0582485497,0.0541203246,0.0037010426,0.0025789863,0.0009954552,0.0000000000,0.0000000000,0.0052237245,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0997356176,0.1003963202,0.0265032910,0.0287278127,0.1373694241,0.1372547597,0.0272784214,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000012,0.0000000000,0.0000000000,0.0000000000,0.0143239256,-0.0127144028,-0.0002723901,0.0160553679,-0.0127184503,-0.0015869041
