Timecode,BlendshapeCount,EyeBlinkLeft,EyeLookDownLeft,EyeLookInLeft,EyeLookOutLeft,EyeLookUpLeft,EyeSquintLeft,EyeWideLeft,EyeBlinkRight,EyeLookDownRight,EyeLookInRight,EyeLookOutRight,EyeLookUpRight,EyeSquintRight,EyeWideRight,JawForward,JawRight,JawLeft,JawOpen,MouthClose,MouthFunnel,MouthPucker,MouthRight,MouthLeft,MouthSmileLeft,MouthSmileRight,MouthFrownLeft,MouthFrownRight,MouthDimpleLeft,MouthDimpleRight,MouthStretchLeft,MouthStretchRight,MouthRollLower,MouthRollUpper,MouthShrugLower,MouthShrugUpper,MouthPressLeft,MouthPressRight,MouthLowerDownLeft,MouthLowerDownRight,MouthUpperUpLeft,MouthUpperUpRight,BrowDownLeft,BrowDownRight,BrowInnerUp,BrowOuterUpLeft,BrowOuterUpRight,CheekPuff,CheekSquintLeft,CheekSquintRight,NoseSneerLeft,NoseSneerRight,TongueOut,HeadYaw,HeadPitch,HeadRoll,LeftEyeYaw,LeftEyePitch,LeftEyeRoll,RightEyeYaw,RightEyePitch,RightEyeRoll
18:48:59:50.491,61,0.1269066185,0.0317442566,0.0549649000,0.0000000000,0.0000000000,0.0587171689,0.0000000000,0.1269077361,0.0316234119,0.0000000000,0.0000000000,0.0000000000,0.0590179265,0.0000000000,0.0123425331,0.0000000000,0.0000000000,0.0255976841,0.0154743046,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0434032939,0.0854483023,0.0000000000,0.0000000000,0.0141844340,0.0173806138,0.0000000000,0.0000000000,0.0077855219,0.0075121270,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0380347930,0.0515625887,0.0236552060,0.0277933422,0.0000000000,0.0000000000,0.1015697643,0.0000000000,0.0000000000,0.0000000000,0.0514147952,0.0589537360,0.0195067152,0.0239842702,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0201897975,0.0495329872,-0.0009438965,0.0296918526,0.0495490395,0.0040861294
18:48:59:51.492,61,0.1231998354,0.0367460474,0.0541946962,0.0000000000,0.0000000000,0.0540835485,0.0000000000,0.1232006699,0.0366477929,0.0000000000,0.0000000000,0.0000000000,0.0543432198,0.0000000000,0.0121744443,0.0000000000,0.0000000000,0.0253173988,0.0157399550,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0419720933,0.0839510188,0.0000000000,0.0000000000,0.0144003322,0.0177968685,0.0000000000,0.0000000000,0.0087192180,0.0075725876,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0384439752,0.0518055223,0.0240042377,0.0282289125,0.0000000000,0.0000000000,0.1009069905,0.0000000000,0.0000000000,0.0000000000,0.0516204275,0.0591116436,0.0205275547,0.0250513442,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0197458807,0.0526023433,-0.0009745228,0.0292696208,0.0526190251,0.0043849945
18:48:59:52.494,61,0.1189577058,0.0334606580,0.0513182878,0.0000000000,0.0000000000,0.0495936200,0.0000000000,0.1189643145,0.0333411135,0.0000000000,0.0000000000,0.0000000000,0.0498397388,0.0000000000,0.0120433010,0.0000000000,0.0000000000,0.0249954425,0.0159538668,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0412039608,0.0830377564,0.0000000000,0.0000000000,0.0146141658,0.0181953013,0.0000000000,0.0000000000,0.0098301210,0.0076346830,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0388513431,0.0520798638,0.0243702084,0.0287075564,0.0000000000,0.0000000000,0.0992202610,0.0000000000,0.0000000000,0.0000000000,0.0515625030,0.0590277910,0.0223706830,0.0272142161,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0182309821,0.0505825952,-0.0009908712,0.0277211368,0.0505988151,0.0041512796
18:48:59:53.495,61,0.1143259779,0.0286808927,0.0504156500,0.0000000000,0.0000000000,0.0463448577,0.0000000000,0.1143313795,0.0285372958,0.0000000000,0.0000000000,0.0000000000,0.0465737134,0.0000000000,0.0118640866,0.0000000000,0.0000000000,0.0245932043,0.0161117651,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0405380838,0.0822893977,0.0000000000,0.0000000000,0.0147223417,0.0184446108,0.0000000000,0.0000000000,0.0107058361,0.0076509197,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0388007574,0.0519334152,0.0244608596,0.0289137978,0.0000000000,0.0000000000,0.0982968658,0.0000000000,0.0000000000,0.0000000000,0.0512568876,0.0586572140,0.0231609792,0.0281241853,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0176256374,0.0476480946,-0.0009758985,0.0272392929,0.0476639271,0.0038538419
18:48:59:54.497,61,0.0533949845,0.0056892233,0.0454331189,0.0000000000,0.0000000000,0.0463444255,0.0000000000,0.0533987992,0.0054381811,0.0000000000,0.0000000000,0.0000000000,0.0466089770,0.0000000000,0.0118425498,0.0000000000,0.0000000000,0.0244740397,0.0162563454,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0329723954,0.0749654323,0.0000000000,0.0000000000,0.0148513624,0.0186437909,0.0000000000,0.0000000000,0.0115308734,0.0076913610,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0389417671,0.0520364605,0.0245061610,0.0290389303,0.0000000000,0.0000000000,0.0986139104,0.0000000000,0.0000000000,0.0000000000,0.0514724925,0.0589486584,0.0237842295,0.0287657939,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0148436865,0.0335371383,-0.0008538789,0.0245634541,0.0335503295,0.0024618860
18:48:59:55.499,61,0.0142672751,0.0000000000,0.0505500250,0.0000000000,0.0000000000,0.0539943017,0.0000000000,0.0142659387,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0543627180,0.0000000000,0.0118796686,0.0000000000,0.0000000000,0.0244666357,0.0164471306,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0306776725,0.0727783591,0.0000000000,0.0000000000,0.0149798915,0.0187943764,0.0000000000,0.0000000000,0.0125601329,0.0077413134,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0392855965,0.0523920320,0.0242032204,0.0288533848,0.0000000000,0.0000000000,0.0974443331,0.0000000000,0.0000000000,0.0000000000,0.0515778102,0.0591592602,0.0242484305,0.0292460006,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0188678689,0.0106611717,-0.0006561382,0.0273086354,0.0106678903,0.0002281837
18:48:59:56.500,61,0.0000000000,0.0000000000,0.0465736724,0.0000000000,0.0000000000,0.0564131364,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0568194725,0.0000000000,0.0119881732,0.0000000000,0.0000000000,0.0245351512,0.0165947825,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0297421981,0.0719209835,0.0000000000,0.0000000000,0.0151766762,0.0189694483,0.0000000000,0.0000000000,0.0140014719,0.0078294417,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0414445661,0.0534908623,0.0239605848,0.0287344903,0.0000000000,0.0000000000,0.0914655700,0.0000000000,0.0000000000,0.0000000000,0.0514479280,0.0591818057,0.0248593483,0.0299565867,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0172264390,0.0034136809,-0.0005536997,0.0251460001,0.0034181345,-0.0004254789
18:48:59:57.502,61,0.0000000000,0.0000000000,0.0460222699,0.0000000000,0.0000000000,0.0577508807,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0581847690,0.0000000000,0.0120657505,0.0000000000,0.0000000000,0.0245263185,0.0166658740,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0293241031,0.0716430023,0.0000000000,0.0000000000,0.0153200449,0.0190792605,0.0000000000,0.0000000000,0.0150137572,0.0078886775,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0426297970,0.0543547012,0.0237716120,0.0287054703,0.0102873854,0.0102104004,0.0872894228,0.0000000000,0.0000000000,0.0000000000,0.0511528663,0.0590700060,0.0254378617,0.0306907110,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0170960668,0.0014809947,-0.0005311911,0.0248433053,0.0014848076,-0.0006023557
18:48:59:58.504,61,0.0000000000,0.0000000000,0.0445467010,0.0000000000,0.0000000000,0.0582104474,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0586722679,0.0000000000,0.0120823551,0.0000000000,0.0000000000,0.0244552437,0.0166038051,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0293775965,0.0717791393,0.0000000000,0.0000000000,0.0154324714,0.0191432405,0.0000000000,0.0000000000,0.0159566700,0.0079290839,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0437444113,0.0551269129,0.0235393886,0.0285743736,0.0436949879,0.0436078086,0.0799045190,0.0000000000,0.0000000000,0.0000000000,0.0505916886,0.0586689003,0.0256874859,0.0311387517,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0161725618,0.0037038550,-0.0005285720,0.0240526348,0.0037082974,-0.0003689546
18:48:59:59.505,61,0.0000000000,0.0000000000,0.0433159061,0.0000000000,0.0000000000,0.0585782975,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0590715073,0.0000000000,0.0120346658,0.0029379944,0.0000000000,0.0242981184,0.0165185910,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0295755491,0.0720358118,0.0000000000,0.0000000000,0.0154922269,0.0191235486,0.0000000000,0.0000000000,0.0167990495,0.0079419315,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0445287712,0.0555715635,0.0233236011,0.0284300353,0.0695685670,0.0694833547,0.0764929205,0.0000000000,0.0000000000,0.0000000000,0.0501776449,0.0584358796,0.0260439515,0.0316883810,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0152072236,0.0039492361,-0.0005058531,0.0233888701,0.0039541721,-0.0003283804
18:49:00:00.507,61,0.0000000000,0.0000000000,0.0428950153,0.0000000000,0.0000000000,0.0584197529,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0589359812,0.0000000000,0.0119085489,0.0050725983,0.0000000000,0.0240724124,0.0164400544,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0299466681,0.0724792928,0.0000000000,0.0000000000,0.0154892877,0.0190399885,0.0000000000,0.0000000000,0.0175320506,0.0079318965,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0449797809,0.0556347296,0.0230323505,0.0281754844,0.0798829868,0.0797963738,0.0746035054,0.0000000000,0.0000000000,0.0000000000,0.0496955961,0.0580837056,0.0262393374,0.0320595354,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0148251280,0.0039596818,-0.0004959421,0.0231617168,0.0039648507,-0.0003214723
18:49:00:01.508,61,0.0000000000,0.0000000000,0.0423366837,0.0000000000,0.0000000000,0.0579926781,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0585301891,0.0000000000,0.0117441555,0.0070848735,0.0000000000,0.0238142908,0.0164113250,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0308536291,0.0740250126,0.0000000000,0.0000000000,0.0155038014,0.0189868547,0.0000000000,0.0000000000,0.0181925539,0.0079257293,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0453434661,0.0556207225,0.0227187965,0.0278840307,0.0844888389,0.0844013840,0.0731667578,0.0000000000,0.0000000000,0.0000000000,0.0492422394,0.0577750802,0.0264394544,0.0324335583,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0144387400,0.0047555696,-0.0004957413,0.0228622407,0.0047610272,-0.0002391217
18:49:00:02.509,61,0.0000000000,0.0000000000,0.0416828170,0.0000000000,0.0000000000,0.0575949997,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0581501313,0.0000000000,0.0115655288,0.0081808539,0.0000000000,0.0235249456,0.0164199285,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0319491103,0.0755167007,0.0000000000,0.0000000000,0.0154800648,0.0188978147,0.0000000000,0.0000000000,0.0187272653,0.0079244068,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0455482751,0.0554732494,0.0222926363,0.0274561718,0.0862855241,0.0861977786,0.0721481591,0.0000000000,0.0000000000,0.0000000000,0.0487893745,0.0574462451,0.0265573822,0.0326837562,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0140536204,0.0052151363,-0.0004918546,0.0225103572,0.0052207317,-0.0001873646
18:49:00:03.511,61,0.0000000000,0.0000000000,0.0410744660,0.0000000000,0.0000000000,0.0575462803,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0581230260,0.0000000000,0.0114352806,0.0090081133,0.0000000000,0.0232787877,0.0165318567,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0326443911,0.0763471350,0.0000000000,0.0000000000,0.0155143123,0.0188858304,0.0000000000,0.0000000000,0.0192463901,0.0079438481,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0455413796,0.0551603660,0.0219318140,0.0270988643,0.0806150660,0.0805347413,0.0713634193,0.0000000000,0.0000000000,0.0000000000,0.0485692732,0.0574024841,0.0270304512,0.0332816802,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0137709146,0.0042969808,-0.0004726996,0.0221798271,0.0043023173,-0.0002645794
18:49:00:04.513,61,0.0000000000,0.0000000000,0.0405393317,0.0000000000,0.0000000000,0.0577012971,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0583016612,0.0000000000,0.0112811327,0.0096574919,0.0000000000,0.0229926240,0.0166606735,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0333837420,0.0770679042,0.0000000000,0.0000000000,0.0155512122,0.0188830905,0.0000000000,0.0000000000,0.0196766909,0.0079733692,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0453946255,0.0546835512,0.0216097292,0.0267535057,0.0778270736,0.0777492374,0.0705376938,0.0000000000,0.0000000000,0.0000000000,0.0483914763,0.0573692210,0.0277669355,0.0341648161,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0134758716,0.0043959487,-0.0004663838,0.0218911916,0.0044013076,-0.0002480003
18:49:00:05.514,61,0.0000000000,0.0000000000,0.0391751081,0.0000000000,0.0000000000,0.0576496795,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0582691431,0.0000000000,0.0110914353,0.0101301717,0.0000000000,0.0226633362,0.0167152807,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0340451561,0.0776420757,0.0000000000,0.0000000000,0.0155018000,0.0187742785,0.0000000000,0.0000000000,0.0199622232,0.0079519833,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0453282557,0.0542951040,0.0212594531,0.0263633635,0.0763473958,0.0762706697,0.0701656640,0.0000000000,0.0000000000,0.0000000000,0.0481867529,0.0572470427,0.0281225815,0.0345999114,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0126293330,0.0054789986,-0.0004600184,0.0211573243,0.0054847430,-0.0001296173
18:49:00:06.516,61,0.0000000000,0.0000000000,0.0385942496,0.0000000000,0.0000000000,0.0577011816,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0583390445,0.0000000000,0.0109016113,0.0105524957,0.0000000000,0.0223675482,0.0168558024,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0346291251,0.0781254694,0.0000000000,0.0000000000,0.0154345520,0.0186544806,0.0000000000,0.0000000000,0.0202156324,0.0079284236,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0450312495,0.0536886118,0.0209538210,0.0260163955,0.0749516115,0.0748755261,0.0700142682,0.0000000000,0.0000000000,0.0000000000,0.0480446294,0.0571850389,0.0286351163,0.0351608954,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0122268004,0.0059927925,-0.0004576174,0.0208448917,0.0059987642,-0.0000748646
18:49:00:07.517,61,0.0000000000,0.0000000000,0.0384029299,0.0000000000,0.0000000000,0.0574759245,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0581283197,0.0000000000,0.0107520223,0.0110031385,0.0000000000,0.0221213661,0.0169757996,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0351577178,0.0784970671,0.0000000000,0.0000000000,0.0153755983,0.0185316391,0.0000000000,0.0000000000,0.0204131324,0.0078997491,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0451089852,0.0534076691,0.0207108334,0.0257082786,0.0739190653,0.0738427415,0.0700782537,0.0000000000,0.0000000000,0.0000000000,0.0479512773,0.0571366474,0.0290668774,0.0356166549,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0120369550,0.0065230001,-0.0004609175,0.0207427815,0.0065292157,-0.0000238612
