Timecode,BlendshapeCount,EyeBlinkLeft,EyeLookDownLeft,EyeLookInLeft,EyeLookOutLeft,EyeLookUpLeft,EyeSquintLeft,EyeWideLeft,EyeBlinkRight,EyeLookDownRight,EyeLookInRight,EyeLookOutRight,EyeLookUpRight,EyeSquintRight,EyeWideRight,JawForward,JawRight,JawLeft,JawOpen,MouthClose,MouthFunnel,MouthPucker,MouthRight,MouthLeft,MouthSmileLeft,MouthSmileRight,MouthFrownLeft,MouthFrownRight,MouthDimpleLeft,MouthDimpleRight,MouthStretchLeft,MouthStretchRight,MouthRollLower,MouthRollUpper,MouthShrugLower,MouthShrugUpper,MouthPressLeft,MouthPressRight,MouthLowerDownLeft,MouthLowerDownRight,MouthUpperUpLeft,MouthUpperUpRight,BrowDownLeft,BrowDownRight,BrowInnerUp,BrowOuterUpLeft,BrowOuterUpRight,CheekPuff,CheekSquintLeft,CheekSquintRight,NoseSneerLeft,NoseSneerRight,TongueOut,HeadYaw,HeadPitch,HeadRoll,LeftEyeYaw,LeftEyePitch,LeftEyeRoll,RightEyeYaw,RightEyePitch,RightEyeRoll
19:17:23:40.444,61,0.0545954667,0.0000000000,0.0446852930,0.0000000000,0.0000000000,0.1025897041,0.0000000000,0.0524763800,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1023143977,0.0000000000,0.0000000000,0.0262063164,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0564461909,0.0000000000,0.1878353208,0.0991599560,0.0000000000,0.0000000000,0.0028837705,0.0000000000,0.0134348702,0.0000000000,0.1266449839,0.0000000000,0.0729873702,0.0256734528,0.0131099811,0.0129068149,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0388333648,0.0354260281,0.0368938595,0.0000000000,0.0000000000,0.0081375604,0.0640296340,0.0289536007,0.0300287064,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0243758485,0.0119384322,-0.0010231750,0.0241122916,0.0119759347,0.0002134533
19:17:23:41.446,61,0.0546925589,0.0000000000,0.0430375189,0.0000000000,0.0000000000,0.1024634615,0.0000000000,0.0525563546,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1021864861,0.0000000000,0.0000000000,0.0260644481,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0564172864,0.0000000000,0.1879490614,0.0992769450,0.0000000000,0.0000000000,0.0028537926,0.0000000000,0.0132489512,0.0000000000,0.1267917156,0.0000000000,0.0732585862,0.0258515310,0.0131843789,0.0129863378,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0189475976,0.0153318727,0.0365078822,0.0000000000,0.0000000000,0.0081334887,0.0641021207,0.0289993230,0.0301480312,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0237807762,0.0110850986,-0.0010012472,0.0232219696,0.0111221652,0.0001563029
19:17:23:42.448,61,0.0552561134,0.0000000000,0.0435173586,0.0000000000,0.0000000000,0.1027791202,0.0000000000,0.0530927256,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1024980545,0.0000000000,0.0000000000,0.0257158764,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0563389994,0.0000000000,0.1879767478,0.0992224813,0.0000000000,0.0000000000,0.0028341603,0.0000000000,0.0129913688,0.0000000000,0.1268653423,0.0000000000,0.0733758956,0.0259360448,0.0132424468,0.0130377384,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0134347770,0.0097594485,0.0360611416,0.0000000000,0.0000000000,0.0081190681,0.0643937588,0.0290740188,0.0304663479,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0241215266,0.0115808379,-0.0010139745,0.0234818980,0.0116179045,0.0001962611
19:17:23:43.449,61,0.0564172082,0.0000000000,0.0440862589,0.0000000000,0.0000000000,0.1032457501,0.0000000000,0.0542383380,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1029630452,0.0000000000,0.0000000000,0.0255385619,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0563043393,0.0000000000,0.1878979504,0.0990989655,0.0000000000,0.0000000000,0.0027692518,0.0000000000,0.0127575798,0.0000000000,0.1269748807,0.0000000000,0.0735807568,0.0260776188,0.0133296438,0.0131253311,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0131309722,0.0094907107,0.0357006975,0.0000000000,0.0000000000,0.0081371078,0.0645544156,0.0290814638,0.0305880681,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0244488977,0.0123045519,-0.0010274289,0.0237903595,0.0123417210,0.0002569342
19:17:23:44.451,61,0.0567038059,0.0000000000,0.0446618758,0.0000000000,0.0000000000,0.1039009690,0.0000000000,0.0545312911,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1036214083,0.0000000000,0.0000000000,0.0256210323,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0562912785,0.0000000000,0.1876930892,0.0989826247,0.0000000000,0.0000000000,0.0026554745,0.0000000000,0.0125094177,0.0000000000,0.1271334141,0.0000000000,0.0737303942,0.0261709951,0.0133828120,0.0131878722,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0172631722,0.0137963844,0.0357519537,0.0000000000,0.0000000000,0.0081762020,0.0644940138,0.0290860217,0.0302082114,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0249746181,0.0114380475,-0.0010364414,0.0240983739,0.0114748664,0.0001658895
19:17:23:45.453,61,0.0568745323,0.0000000000,0.0445085987,0.0000000000,0.0000000000,0.1037834734,0.0000000000,0.0547224283,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1035051420,0.0000000000,0.0000000000,0.0254526120,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0561314672,0.0000000000,0.1875637323,0.0990978107,0.0000000000,0.0000000000,0.0025496315,0.0000000000,0.0121271452,0.0000000000,0.1271128803,0.0000000000,0.0736599341,0.0261213090,0.0133824423,0.0132019296,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0237285569,0.0205235854,0.0356700979,0.0000000000,0.0000000000,0.0081886258,0.0642177016,0.0289028529,0.0298962034,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0248069093,0.0118109435,-0.0010340352,0.0240167305,0.0118479114,0.0002037690
19:17:23:46.454,61,0.0572773032,0.0000000000,0.0436836891,0.0000000000,0.0000000000,0.1040415689,0.0000000000,0.0551252216,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1037648693,0.0000000000,0.0000000000,0.0257665459,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0563196652,0.0000000000,0.1876685917,0.0990588591,0.0000000000,0.0000000000,0.0025580628,0.0000000000,0.0122271497,0.0000000000,0.1272058785,0.0000000000,0.0738046467,0.0262054745,0.0134291165,0.0132432263,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0253687091,0.0222093984,0.0353729278,0.0000000000,0.0000000000,0.0082019493,0.0642424598,0.0288540181,0.0298626199,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0245699510,0.0118889101,-0.0010281000,0.0235723257,0.0119256806,0.0002230960
19:17:23:47.455,61,0.0575700775,0.0000000000,0.0427122712,0.0000000000,0.0000000000,0.1039925888,0.0000000000,0.0554382764,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1037196144,0.0000000000,0.0000000000,0.0259186272,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0563820191,0.0000000000,0.1876865327,0.0990971699,0.0000000000,0.0000000000,0.0024998260,0.0000000000,0.0121994587,0.0000000000,0.1272093058,0.0000000000,0.0737550035,0.0261592232,0.0134279570,0.0132447695,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0265699644,0.0234396458,0.0349361636,0.0000000000,0.0000000000,0.0082073240,0.0640922710,0.0287420191,0.0296792798,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0240577087,0.0122504104,-0.0010166762,0.0230496675,0.0122872237,0.0002712938
19:17:23:48.458,61,0.0572936237,0.0000000000,0.0432042368,0.0000000000,0.0000000000,0.1038597599,0.0000000000,0.0551853441,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1035908386,0.0000000000,0.0000000000,0.0262356233,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0564809144,0.0000000000,0.1877878606,0.0992123336,0.0000000000,0.0000000000,0.0024692127,0.0000000000,0.0123030758,0.0000000000,0.1272870749,0.0000000000,0.0737711117,0.0261485185,0.0134258615,0.0132463621,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0278935246,0.0247717816,0.0350266211,0.0000000000,0.0000000000,0.0082227942,0.0640014112,0.0287444014,0.0294847991,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0243206918,0.0117213409,-0.0010203058,0.0233134851,0.0117580779,0.0002141206
19:17:23:49.459,61,0.0576128252,0.0000000000,0.0429162160,0.0000000000,0.0000000000,0.1038419977,0.0000000000,0.0555208735,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1035726964,0.0000000000,0.0000000000,0.0262350496,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0564066060,0.0000000000,0.1879931986,0.0995216370,0.0000000000,0.0000000000,0.0025131123,0.0000000000,0.0124796964,0.0000000000,0.1272928715,0.0000000000,0.0736055598,0.0260124542,0.0134211052,0.0132410387,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0290493220,0.0259275530,0.0352362022,0.0000000000,0.0000000000,0.0082143741,0.0639798641,0.0287396945,0.0295009334,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0240872242,0.0120783113,-0.0010163250,0.0231591612,0.0121151768,0.0002521048
19:17:23:50.460,61,0.0579743981,0.0000000000,0.0426505655,0.0000000000,0.0000000000,0.1036486775,0.0000000000,0.0558829159,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1033803970,0.0000000000,0.0000000000,0.0266020540,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0565358847,0.0000000000,0.1884114891,0.0998427719,0.0000000000,0.0000000000,0.0026350359,0.0000000000,0.0128944106,0.0000000000,0.1273865849,0.0000000000,0.0735706463,0.0259509776,0.0134462249,0.0132609988,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0303805061,0.0271524489,0.0354505777,0.0000000000,0.0000000000,0.0082176086,0.0640128553,0.0287076440,0.0295595173,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0238900278,0.0128474645,-0.0010162743,0.0230178908,0.0128845088,0.0003286283
19:17:23:51.462,61,0.0579717904,0.0000000000,0.0431900695,0.0000000000,0.0000000000,0.1034266055,0.0000000000,0.0558657721,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1031635776,0.0000000000,0.0000000000,0.0289268233,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0569863804,0.0000000000,0.1888949126,0.0999277532,0.0000000000,0.0000000000,0.0028013804,0.0000000000,0.0134883840,0.0000000000,0.1275552511,0.0000000000,0.0737559423,0.0260329545,0.0135039808,0.0132993553,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0315591730,0.0282559972,0.0359965302,0.0000000000,0.0000000000,0.0082539991,0.0641897768,0.0287692305,0.0295078419,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0241924692,0.0129949953,-0.0010251045,0.0233090371,0.0130320527,0.0003351127
19:17:23:52.464,61,0.0583685227,0.0000000000,0.0427699275,0.0000000000,0.0000000000,0.1034398526,0.0000000000,0.0562450923,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1031781808,0.0000000000,0.0000000000,0.0297437385,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0573263951,0.0000000000,0.1892061085,0.0999283195,0.0000000000,0.0000000000,0.0028810578,0.0000000000,0.0140329851,0.0000000000,0.1275541633,0.0000000000,0.0739181116,0.0261388030,0.0135196224,0.0133007057,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0346995555,0.0311882962,0.0378005728,0.0000000000,0.0000000000,0.0082652746,0.0644909590,0.0289146677,0.0296732895,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0237983000,0.0136067998,-0.0010191229,0.0230840370,0.0136441179,0.0003988177
19:17:23:53.465,61,0.0591811165,0.0000000000,0.0433465578,0.0000000000,0.0000000000,0.1033871323,0.0000000000,0.0568817705,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1031248197,0.0000000000,0.0000000000,0.0303408243,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0577435456,0.0000000000,0.1897498220,0.0999797434,0.0000000000,0.0000000000,0.0030267029,0.0000000000,0.0144934980,0.0000000000,0.1274969280,0.0000000000,0.0739797801,0.0261749905,0.0135667464,0.0133263245,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0356559567,0.0320322439,0.0380058736,0.0000000000,0.0000000000,0.0082678385,0.0649698749,0.0290573090,0.0300564207,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0241535865,0.0146946553,-0.0010352135,0.0233973786,0.0147321019,0.0004942799
19:17:23:54.466,61,0.0596554317,0.0000000000,0.0417322963,0.0000000000,0.0000000000,0.1033729017,0.0000000000,0.0572963469,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1031142473,0.0000000000,0.0000000000,0.0311910715,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0582559146,0.0000000000,0.1903403848,0.1001110971,0.0000000000,0.0000000000,0.0031681852,0.0000000000,0.0151335550,0.0000000000,0.1275934279,0.0000000000,0.0742288232,0.0263269860,0.0136217363,0.0133592691,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0359816849,0.0322820432,0.0386439338,0.0000000000,0.0000000000,0.0082775746,0.0652461946,0.0291663073,0.0302035399,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0234633759,0.0149166919,-0.0010201314,0.0225277767,0.0149539951,0.0005360011
19:17:23:55.468,61,0.0598564968,0.0000000000,0.0422059931,0.0000000000,0.0000000000,0.1036102250,0.0000000000,0.0574644431,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1033529937,0.0000000000,0.0000000000,0.0317240916,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0585522950,0.0000000000,0.1905661374,0.1001050547,0.0000000000,0.0000000000,0.0032524653,0.0000000000,0.0155584197,0.0000000000,0.1277272552,0.0000000000,0.0743587092,0.0264057610,0.0136594754,0.0133796651,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0356738530,0.0319196060,0.0391033962,0.0000000000,0.0000000000,0.0082835658,0.0655775070,0.0294049494,0.0302695911,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0238376819,0.0141648222,-0.0010239435,0.0227813944,0.0142018851,0.0004590226
19:17:23:56.470,61,0.0604321510,0.0000000000,0.0420322865,0.0000000000,0.0000000000,0.1038769111,0.0000000000,0.0580107756,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1036188155,0.0000000000,0.0000000000,0.0319762304,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0587182529,0.0000000000,0.1907227039,0.1000708044,0.0000000000,0.0000000000,0.0033537056,0.0000000000,0.0157785248,0.0000000000,0.1279027164,0.0000000000,0.0745144710,0.0264991801,0.0137189021,0.0134196347,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0354782008,0.0316784717,0.0390894152,0.0000000000,0.0000000000,0.0082906773,0.0658848807,0.0295636076,0.0305843540,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0237024054,0.0143581014,-0.0010219524,0.0226882100,0.0143952388,0.0004795289
19:17:23:57.472,61,0.0607254021,0.0000000000,0.0428899303,0.0000000000,0.0000000000,0.1045287549,0.0000000000,0.0582839064,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1042677090,0.0000000000,0.0000000000,0.0320073031,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0588033535,0.0000000000,0.1908584684,0.1000305265,0.0000000000,0.0000000000,0.0034418469,0.0000000000,0.0157994367,0.0000000000,0.1281977594,0.0000000000,0.0747006834,0.0266188029,0.0138116190,0.0134942774,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0350002348,0.0311575681,0.0389878452,0.0000000000,0.0000000000,0.0083080903,0.0664530993,0.0299544372,0.0309565030,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0242131818,0.0140116587,-0.0010322286,0.0231496766,0.0140486993,0.0004354923
19:17:23:58.473,61,0.0612179749,0.0000000000,0.0426689684,0.0000000000,0.0000000000,0.1051405072,0.0000000000,0.0587519258,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1048804075,0.0000000000,0.0000000000,0.0325091109,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0590619445,0.0000000000,0.1910749972,0.0999672934,0.0000000000,0.0000000000,0.0036101954,0.0000000000,0.0161763486,0.0000000000,0.1287613958,0.0000000000,0.0752142146,0.0269235130,0.0139832087,0.0136409625,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0346531495,0.0307585336,0.0390083082,0.0000000000,0.0000000000,0.0083682155,0.0671266392,0.0304460693,0.0314372741,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0240933578,0.0144299418,-0.0010320103,0.0230315328,0.0144670475,0.0004779769
